node,count
n10391,8
n10392,14
n10393,21
n10394,68
n10395,122
n10396,15
n10397,1
n10398,65
n10399,123
n10400,2
n10401,2
n10402,2
n10403,23
n10411,1
n10412,2
n10413,2
n10417,1
n10419,2
n10421,2
n10422,1
n10423,2
n10424,2
n10425,1
n10426,4
n10427,1
n10429,1
n10430,2
n10436,3
n10443,1
n10444,1
n10445,1
n10447,1
n10448,1
n10449,1
n10450,4
n10451,3
n10452,4
n10454,1
n10455,1
n10456,1
n10457,1
n10458,1
n10459,4
n10460,3
n10461,4
n10462,3
n10463,4
n10464,3
n10465,8
n10466,3
n10467,8
n10468,1
n10469,4
n10470,16
n10471,4
n10472,47
n10473,60
n10474,95
n10475,20
n10476,56
n10477,116
n10478,76
n10479,71
n10480,4
n10481,10
n10482,80
n10484,34
n10485,72
n10486,71
n10487,36
n10488,5
n10490,3
n10491,3
n10496,30
n10497,43
n10498,1
n10500,1
n10501,4
n10502,12
n10504,1
n10505,1
n10515,3
n10516,3
n10517,6
n10518,11
n10519,7
n10520,13
n10521,17
n10522,27
n10523,60
n10524,5
n10525,1
n10526,3
n10529,4
n10530,1
n10532,1
n10533,1
n10534,1
n10536,6
n10537,5
n10538,2
n10539,1
n10540,2
n10541,1
n10542,2
n10543,1
n10545,3
n10546,6
n10549,1
n10550,1
n10551,1
n10552,1
n10553,2
n10554,3
n10568,1
n10569,4
n10570,4
n10571,4
n10573,2
n10576,7
n10577,7
n10578,1
n10586,1
n10587,2
n10595,9
n10597,13
n10602,3
n10605,1
n10606,1
n10620,2
n10622,2
n10623,2
n10624,2
n10625,3
n10626,6
n10634,1
n10635,1
n10637,1
n10638,1
n10639,1
n10640,1
n10641,3
n10642,3
n10643,4
n10644,5
n10645,4
n10646,14
n10647,5
n10648,11
n10649,11
n10655,3
n10656,7
n10658,2
n10677,1
n10678,2
n10679,2
n10680,22
n10681,9
n10684,3
n10685,1
n10686,2
n10687,5
n10688,1
n10689,3
n10690,3
n10691,3
n10692,3
n10693,1
n10694,4
n10695,6
n10696,6
n10697,11
n10698,3
n10699,11
n10700,3
n10701,3
n10702,41
n10703,1
n10704,7
n10705,4
n10706,3
n10707,3
n10708,10
n10709,10
n10710,11
n10711,8
n10712,10
n10713,15
n10714,21
n10715,13
n10716,31
n10717,10
n10718,44
n10719,48
n10720,52
n10721,78
n10722,60
n10723,112
n10724,33
n10725,71
n10726,18
n10727,90
n10729,4
n10730,1
n10731,8
n10738,29
n10743,1
n10744,1
n10745,1
n10746,4
n10748,1
n10752,1
n10754,1
n10755,1
n10756,1
n10758,1
n10759,1
n10760,1
n10761,1
n10768,1
n10769,3
n10785,1
n10787,1
n10788,1
n10789,3
n10790,5
n10791,7
n10792,1
n10793,5
n10794,1
n10795,8
n10796,10
n10801,1
n10803,1
n10805,2
n10808,11
n10809,65
n10810,24
n10811,1
n10812,1
n10813,2
n10814,8
n10815,12
n10816,15
n10817,25
n10818,1
n10820,1
n10821,1
n10822,1
n10823,1
n10825,2
n10826,3
n10827,4
n10828,11
n10829,1
n10830,1
n10831,1
n10832,1
n10833,3
n10834,2
n10835,3
n10836,3
n10837,7
n10838,1
n10839,11
n10841,11
n10842,11
n10843,55
n10844,42
n10845,43
n10846,66
n10847,72
n10848,11
n10849,5
n10852,3
n10862,2
n10863,2
n10866,5
n10867,3
n10868,12
n10870,12
n10873,29
n10874,5
n10876,6
n10878,6
n10879,3
n10880,4
n10881,6
n10882,1
n10885,4
n10886,6
n10887,12
n10888,13
n10889,3
n10890,8
n10891,18
n10892,9
n10893,27
n10894,6
n10895,30
n10896,6
n10897,35
n10898,36
n10899,83
n10900,40
n10901,119
n10902,31
n10903,83
n10904,11
n10905,99
n10908,12
n10909,25
n10910,30
n10911,27
n10912,1
n10913,15
n10914,23
n10915,22
n10916,22
n10917,22
n10918,9
n10919,24
n10920,22
n10921,22
n10922,22
n10923,22
n10924,23
n10925,5
n10926,7
n10927,29
n10928,44
n10929,1
n10930,51
n10931,1
n10932,3
n10936,3
n10938,3
n10939,2
n10940,1
n10941,1
n10942,1
n10943,1
n10944,1
n10945,1
n10946,2
n10947,3
n10948,1
n10950,3
n10953,2
n10954,3
n10955,2
n10956,4
n10959,3
n10960,4
n10961,8
n10962,5
n10963,11
n10964,3
n10965,11
n10966,2
n10967,4
n10968,23
n10969,6
n10970,53
n10971,54
n10972,80
n10973,26
n10974,61
n10975,100
n10976,19
n10977,26
n10978,62
n10979,17
n10980,65
n10982,87
n10983,117
n10984,66
n11000,69
n11001,125
n11002,60
n11003,56
n11004,125
n11014,3
n11018,1
n11019,1
n11020,4
n11021,1
n11022,8
n11023,24
n11024,32
n11025,35
n11026,34
n11027,1
n11028,2
n11029,3
n11030,5
n11031,1
n11033,15
n11034,2
n11035,15
n11036,23
n11037,47
n11038,96
n11039,4
n11040,4
n11041,8
n11042,17
n11043,5
n11045,1
n11046,1
n11047,3
n11048,7
n11049,18
n11058,15
n11065,2
n11066,8
n11068,1
n11070,4
n11071,4
n11072,103
n11073,14
n11074,14
n11076,50
n11077,50
n11082,48
n11084,48
n11085,50
n11086,9
n11090,2
n11091,50
n11092,115
n11093,11
n11094,67
n11095,117
n11096,71
n11097,124
n11098,4
n11099,57
n11100,125
n11106,52
n11107,128
n11110,31
n11111,8
n11112,6
n11113,1
n11114,3
n11117,4
n11118,3
n11120,1
n11122,1
n11124,1
n11125,4
n11127,3
n11128,2
n11129,4
n11131,3
n11132,1
n11133,3
n11134,5
n11135,7
n11136,4
n11137,13
n11138,3
n11139,16
n11142,3
n11143,2
n11144,3
n11146,2
n11147,3
n11148,9
n11149,1
n11150,3
n11151,3
n11152,3
n11153,7
n11156,6
n11157,4
n11158,2
n11159,5
n11160,6
n11161,4
n11162,6
n11163,2
n11165,3
n11166,3
n11167,3
n11168,8
n11169,6
n11170,2
n11179,7
n11183,2
n11185,5
n11186,8
n11187,15
n11188,12
n11190,17
n11192,1
n11197,1
n11198,3
n11199,15
n11200,3
n11201,16
n11202,3
n11203,3
n11204,15
n11205,2
n11206,4
n11207,2
n11208,4
n11209,4
n11210,14
n11211,23
n11212,2
n11213,4
n11214,17
n11215,1
n11216,8
n11217,7
n11218,11
n11219,18
n11220,5
n11221,20
n11222,22
n11223,41
n11224,7
n11225,41
n11226,17
n11227,72
n11228,1
n11229,3
n11230,3
n11231,11
n11232,13
n11233,14
n11234,9
n11235,11
n11236,9
n11237,17
n11238,27
n11239,20
n11240,46
n11241,3
n11242,19
n11243,26
n11244,19
n11245,27
n11246,18
n11247,27
n11248,20
n11249,29
n11250,76
n11251,83
n11252,115
n11253,5
n11254,21
n11255,125
n11256,30
n11257,100
n11258,3
n11259,110
n11261,16
n11262,54
n11263,114
n11268,1
n11269,1
n11270,1
n11271,1
n11273,1
n11280,4
n11281,15
n11282,18
n11289,17
n11290,69
n11293,24
n11294,14
n11295,62
n11302,79
n11303,12
n11304,12
n11305,14
n11307,8
n11308,29
n11309,71
n11310,128
n11311,93
n11312,128
n11313,93
n11315,30
n11316,15
n11317,19
n11318,14
n11319,23
n11320,36
n11321,36
n11322,71
n11323,37
n11325,18
n11326,38
n11328,30
n11330,27
n11331,62
n11332,57
n11334,8
n11335,19
n11336,66
n11337,128
n11339,3
n11340,100
n11341,104
n11343,125
n11344,3
n11345,125
n11346,125
n11348,30
n11349,49
n11350,84
n11351,66
n11354,53
n11355,75
n11356,125
n11357,125
n11360,12
n11361,12
n11366,72
n11367,12
n11371,1
n11373,1
n11379,1
n11382,4
n11383,4
n11384,66
n11385,92
n11386,64
n11387,106
n11388,18
n11395,16
n11396,102
n11397,101
n11398,16
n11399,103
n11400,101
n11401,106
n11403,27
n11404,61
n11405,125
n11406,5
n11407,14
n11408,59
n11409,128
n11413,71
n11414,128
n11416,5
n11417,17
n11418,104
n11419,37
n11420,5
n11421,28
n11422,15
n11423,10
n11424,24
n11425,5
n11426,26
n11427,33
n11431,1
n11432,1
n11433,99
n11434,104
n11436,5
n11437,61
n11440,2
n11441,5
n11442,3
n11443,32
n11444,72
n11445,20
n11446,70
n11447,14
n11448,22
n11449,1
n11450,3
n11451,6
n11452,66
n11455,64
n11456,66
n11458,20
n11459,39
n11460,1
n11462,10
n11463,39
n11464,39
n11465,63
n11466,114
n11467,12
n11468,33
n11469,12
n11470,49
n11471,61
n11474,66
n11475,26
n11476,26
n11477,16
n11478,15
n11480,6
n11481,16
n11482,72
n11483,32
n11485,37
n11486,54
n11487,81
n11489,2
n11493,2
n11495,3
n11496,3
n11497,32
n11498,40
n11500,67
n11501,67
n11506,69
n11507,128
n11508,69
n11510,2
n11511,8
n11512,8
n11513,18
n11514,1
n11515,1
n11516,1
n11528,1
n11533,1
n11534,1
n11535,2
n11538,1
n11539,1
n11540,2
n11542,1
n11543,1
n11544,1
n11545,1
n11546,2
n11547,3
n11548,4
n11549,1
n11550,2
n11551,6
n11555,1
n11556,2
n11557,4
n11558,3
n11559,6
n11560,9
n11561,9
n11562,5
n11563,2
n11565,3
n11566,3
n11567,10
n11568,21
n11569,12
n11570,4
n11571,1
n11572,6
n11573,6
n11574,7
n11575,13
n11576,9
n11577,6
n11578,16
n11579,10
n11580,5
n11581,2
n11582,1
n11583,2
n11584,2
n11585,2
n11586,8
n11587,17
n11588,35
n11589,3
n11590,27
n11591,12
n11592,37
n11593,45
n11594,61
n11595,2
n11601,1
n11602,2
n11603,2
n11604,3
n11605,7
n11607,4
n11608,7
n11609,4
n11616,1
n11617,1
n11619,3
n11627,3
n11629,3
n11630,3
n11631,4
n11632,6
n11633,5
n11634,2
n11635,2
n11636,2
n11642,5
n11643,8
n11644,6
n11645,8
n11646,8
n11647,2
n11648,2
n11649,2
n11650,2
n11651,3
n11652,8
n11653,10
n11654,30
n11655,2
n11656,1
n11657,2
n11658,4
n11659,9
n11660,38
n11661,66
n11663,4
n11664,58
n11665,58
n11666,1
n11667,3
n11668,3
n11669,60
n11670,128
n11671,59
n11673,66
n11675,8
n11676,2
n11677,9
n11678,9
n11679,4
n11680,4
n11681,4
n11682,2
n11685,6
n11686,12
n11687,42
n11689,57
n11690,1
n11698,2
n11699,2
n11700,2
n11701,3
n11702,5
n11703,6
n11705,1
n11708,1
n11709,2
n11710,5
n11711,3
n11712,5
n11713,13
n11714,4
n11715,5
n11721,2
n11722,4
n11770,6
n11833,1
n11868,3
n11869,3
n11870,3
n11871,6
n11880,2
n11881,2
n11882,2
n11883,3
n11884,3
n11885,3
n11886,4
n11887,4
n11888,3
n11904,3
n11906,2
n11907,2
n11908,7
n11909,8
n11910,8
n11911,8
n11912,9
n12159,3
n12160,5
n12161,20
n12162,51
n12163,9
n12164,65
n12165,3
n12166,80
n12167,80
n12168,88
n12169,13
n12170,3
n12171,127
n12172,4
n12173,1
n12174,107
n12175,1
n12176,127
n12178,1
n12179,1
n12180,1
n12181,1
n12185,1
n12186,1
n12310,1
n12363,3
n12366,3
n12373,50
n12375,1
n12376,1
n12472,1
n12473,1
n12474,1
n12478,1
n12480,1
n12485,1
n12487,1
n12489,1
n12491,1
n12492,1
n12744,1
n12808,3
n12809,3
n12810,3
n12811,3
n12812,3
n12813,3
n12814,4
n12815,3
n12817,3
n12818,4
n12819,7
n12820,9
n12821,5
n12822,5
n12823,5
n12824,8
n12825,9
n12827,5
n12828,6
n12829,11
n12830,4
n12831,4
n12832,4
n12833,4
n12834,21
n12835,5
n12836,37
n12837,5
n12838,44
n12839,1
n12840,55
n12841,56
n13020,1
n13021,63
n13023,1
n13024,66
n13025,4
n13026,116
n13027,1
n13029,114
n13030,25
n13031,40
n13034,11
n13035,14
n13036,35
n13037,40
n13039,66
n13040,128
n13041,1
n13042,3
n13043,111
n13044,128
n13045,111
n13047,3
n13049,16
n13050,28
n13051,2
n13052,11
n13053,48
n13054,48
n13055,30
n13056,30
n13057,60
n13058,128
n13059,49
n13061,19
n13062,17
n13063,16
n13064,37
n13065,59
n13067,128
n13069,128
n13070,128
n13072,101
n13073,99
n13074,106
n13076,27
n13085,11
n13086,11
n13087,38
n13088,88
n13089,1
n13090,3
n13091,1
n13092,38
n13093,38
n13095,38
n13096,88
n13097,115
n13098,38
n13102,14
n13104,28
n13105,28
n13106,60
n13107,28
n13108,28
n13113,38
n13115,4
n13116,4
n13117,2
n13118,4
n13122,4
n13123,6
n13124,16
n13125,52
n13127,65
n13129,12
n13130,42
n13131,54
n13132,42
n13133,53
n13134,55
n13135,60
n13136,64
n13137,64
n13140,25
n13141,25
n13142,2
n13143,65
n13144,26
n13146,64
n13147,55
n13151,58
n13152,58
n13153,37
n13154,58
n13155,58
n13156,58
n13157,62
n13158,62
n13159,58
n13160,62
n13161,66
n13162,113
n13164,29
n13170,1
n13172,1
n13173,21
n13174,14
n13175,100
n13176,2
n13177,128
n13178,2
n13180,66
n13181,3
n13182,33
n13185,3
n13186,33
n13187,33
n13188,64
n13189,66
n13191,38
n13192,51
n13193,104
n13198,76
n13199,104
n13201,128
n13202,128
n13203,2
n13204,65
n13206,5
n13207,29
n13208,11
n13210,4
n13211,11
n13212,11
n13213,26
n13214,41
n13215,13
n13216,19
n13217,28
n13218,16
n13219,14
n13220,2
n13221,3
n13222,3
n13223,3
n13224,3
n13225,3
n13226,3
n13227,18
n13228,43
n13229,29
n13230,54
n13231,26
n13232,62
n13233,2
n13237,2
n13240,2
n13241,3
n13243,2
n13248,2
n13249,1
n13250,2
n13251,2
n13252,2
n13253,2
n13254,4
n13255,4
n13256,11
n13257,2
n13258,11
n13260,1
n13265,3
n13266,3
n13267,3
n13268,4
n13269,5
n13270,19
n13271,4
n13272,46
n13273,64
n13274,101
n13275,20
n13276,56
n13277,126
n13278,40
n13279,75
n13280,2
n13281,84
n13286,1
n13290,1
n13293,1
n13296,1
n13297,1
n13298,1
n13300,24
n13301,2
n13302,14
n13303,28
n13304,7
n13307,8
n13308,17
n13309,9
n13310,20
n13311,35
n13312,26
n13313,13
n13314,8
n13315,3
n13316,4
n13317,4
n13318,4
n13319,4
n13320,4
n13321,4
n13322,16
n13323,42
n13324,24
n13325,50
n13326,23
n13327,57
n13330,1
n13332,1
n13334,1
n13335,1
n13339,1
n13341,1
n13344,1
n13346,1
n13347,1
n13348,1
n13350,1
n13351,2
n13352,5
n13353,2
n13354,6
n13355,1
n13356,7
n13363,3
n13364,3
n13365,3
n13366,3
n13367,4
n13368,18
n13369,2
n13370,42
n13371,58
n13372,91
n13373,20
n13374,53
n13375,114
n13376,40
n13377,74
n13378,14
n13379,85
n13381,90
n13383,1
n13384,33
n13385,33
n13386,60
n13387,60
n13388,128
n13389,33
n13391,44
n13392,46
n13393,47
n13395,3
n13396,7
n13397,8
n13398,23
n13399,42
n13401,17
n13402,42
n13403,3
n13404,25
n13405,42
n13406,63
n13407,66
n13409,51
n13410,31
n13411,41
n13412,18
n13413,55
n13414,55
n13415,124
n13416,73
n13417,125
n13421,1
n13422,1
n13423,1
n13424,9
n13425,23
n13426,11
n13427,5
n13428,13
n13429,27
n13431,8
n13432,17
n13433,47
n13434,9
n13435,51
n13436,126
n13437,43
n13439,2
n13443,2
n13444,8
n13445,42
n13446,126
n13447,125
n13448,22
n13449,125
n13450,125
n13452,74
n13453,80
n13454,78
n13455,104
n13456,69
n13459,36
n13460,76
n13462,25
n13467,30
n13469,1
n13483,2
n13485,2
n13486,3
n13488,6
n13489,14
n13491,1
n13492,3
n13493,3
n13494,9
n13495,1
n13496,9
n13497,16
n13498,29
n13499,7
n13500,28
n13501,28
n13502,28
n13503,28
n13504,28
n13505,4
n13506,7
n13507,28
n13508,38
n13509,41
n13510,74
n13512,3
n13513,9
n13518,1
n13520,44
n13522,44
n13528,4
n13530,4
n13538,17
n13539,17
n13540,17
n13541,26
n13544,26
n13545,32
n13548,32
n13549,4
n13550,44
n13551,44
n13552,47
n13553,12
n13555,7
n13556,7
n13562,1
n13567,35
n13569,35
n13573,7
n13575,7
n13579,1
n13581,1
n13582,1
n13584,23
n13585,2
n13586,23
n13587,28
n13589,2
n13590,28
n13591,9
n13592,37
n13593,37
n13594,40
n13595,10
n13597,20
n13598,32
n13610,2
n13611,2
n13613,2
n13614,2
n13615,11
n13617,12
n13621,12
n13622,15
n13623,14
n13633,15
n13635,29
n13636,42
n13637,42
n13638,43
n13639,43
n13640,43
n13641,9
n13642,14
n13643,43
n13644,43
n13645,46
n13646,30
n13651,1
n13652,5
n13653,8
n13654,3
n13655,6
n13656,9
n13657,19
n13658,19
n13659,41
n13660,42
n13661,93
n13662,21
n13664,29
n13665,14
n13666,3
n13667,8
n13668,2
n13669,5
n13670,8
n13671,15
n13672,22
n13673,27
n13678,3
n13679,4
n13680,4
n13681,10
n13682,23
n13683,50
n13685,15
n13686,11
n13692,4
n13693,4
n13699,1
n13700,1
n13701,1
n13702,2
n13703,31
n13704,12
n13705,17
n13711,1
n13712,7
n13752,21
n13832,1
n13833,1
n13835,3
n13836,5
n13837,6
n13838,12
n13839,33
n13840,4
n13841,36
n13842,59
n13844,1
n13846,10
n13847,37
n13848,70
n13849,50
n13910,8
n13940,1
n13941,1
n13943,3
n13944,7
n13945,9
n13946,18
n13947,30
n13953,4
n13954,4
n13955,4
n13956,5
n13957,30
n13958,30
n13959,30
n13960,21
n13961,32
n13962,115
n13963,36
n13964,9
n13965,110
n13966,15
n13967,114
n13969,65
n13970,127
n13973,2
n13974,5
n13976,2
n13977,2
n13983,1
n14002,1
n14004,1
n14005,1
n14006,1
n14007,2
n14008,2
n14009,7
n14010,3
n14011,3
n14012,12
n14013,2
n14014,16
n14015,5
n14016,48
n14017,2
n14018,77
n14022,77
n14024,61
n14025,125
n14026,5
n14027,7
n14028,16
n14029,4
n14030,2
n14031,3
n14033,2
n14034,3
n14035,3
n14037,1
n14041,2
n14046,1
n14051,1
n14057,1
n14058,1
n14091,2
n14098,3
n14101,1
n14102,2
n14104,2
n14121,8
n14122,8
n14123,4
n14124,1
n14146,2
n14147,2
n14148,2
n14149,2
n14150,2
n14151,2
n14152,2
n14153,5
n14154,5
n14155,6
n14156,4
n14157,8
n14158,2
n14159,10
n14160,11
n14161,14
n14162,37
n14163,20
n14164,13
n14168,13
n14169,27
n14170,13
n14171,23
n14172,44
n14173,2
n14176,14
n14177,45
n14178,57
n14179,16
n14181,7
n14192,4
n14193,4
n14194,7
n14195,7
n14196,7
n14199,7
n14201,8
n14204,4
n14206,5
n14207,5
n14208,2
n14209,5
n14210,5
n14211,5
n14215,3
n14216,3
n14218,1
n14219,1
n14245,1
n14271,26
n14284,3
n14285,1
n14287,1
n14288,1
n14289,1
n14290,1
n14291,4
n14292,4
n14293,9
n14294,9
n14295,20
n14296,24
n14297,4
n14298,5
n14300,3
n14301,1
n14302,1
n14303,1
n14304,1
n14305,1
n14306,1
n14307,5
n14308,5
n14345,4
n14346,5
n14347,7
n14349,2
n14350,2
n14351,6
n14353,6
n14354,7
n14355,14
n14361,1
n14364,1
n14365,1
n14366,15
n14367,17
n14368,27
n14369,16
n14370,28
n14400,2
n14401,2
n14402,3
n14404,3
n14406,3
n14407,3
n14408,1
n14409,8
n14410,4
n14411,5
n14412,7
n14413,7
n14414,23
n14415,23
n14416,41
n14417,41
n14418,14
n14419,18
n14420,9
n14421,20
n14422,8
n14423,20
n14424,52
n14425,66
n14427,3
n14428,5
n14429,15
n14430,22
n14431,22
n14432,35
n14433,33
n14434,7
n14435,20
n14436,8
n14437,12
n14438,120
n14439,50
n14440,28
n14441,11
n14442,9
n14443,32
n14444,1
n14445,3
n14446,22
n14447,11
n14448,36
n14449,92
n14450,14
n14451,35
n14452,95
n14453,33
n14454,104
n14455,9
n14459,1
n14463,1
n14465,1
n14466,1
n14467,1
n14469,17
n14471,15
n14473,16
n14474,32
n14486,9
n14492,1
n14503,30
n14506,2
n14508,25
n14514,30
n14515,2
n14519,9
n14520,1
n14521,2
n14533,3
n14537,7
n14543,7
n14575,1
n14576,1
n14577,2
n14578,14
n14579,2
n14582,6
n14583,8
n14584,8
n14585,4
n14596,14
n14597,47
n14606,2
n14607,10
n14608,10
n14612,1
n14647,1
n14648,1
n14649,1
n14654,1
n14675,1
n14676,3
n14677,2
n14729,10
n14730,27
n14731,59
n14732,17
n14733,59
n14737,1
n14738,1
n14739,1
n14740,17
n14741,59
n14785,2
n14800,1
n14801,1
n14802,1
n14803,1
n14804,1
n14805,1
n14806,1
n14811,1
n14812,1
n14814,1
n14820,1
n14826,1
n14828,1
n14830,1
n14831,1
n14832,6
n14833,1
n14834,8
n14836,8
n14838,8
n14840,8
n14843,9
n14844,26
n14845,89
n14847,97
n14848,3
n14849,6
n14850,64
n14851,94
n14852,34
n14853,121
n14856,6
n14857,8
n14858,8
n14859,24
n14860,19
n14861,36
n14862,73
n14863,16
n14864,86
n14865,10
n14866,11
n14869,40
n14870,4
n14871,43
n14872,11
n14873,74
n14874,11
n14875,2
n14889,1
n14890,3
n14891,11
n14892,1
n14893,11
n14894,11
n14895,21
n14896,31
n14897,31
n14898,4
n14899,8
n14900,4
n14901,8
n14902,14
n14903,49
n14904,54
n14905,89
n14906,40
n14907,117
n14909,36
n14910,6
n14911,11
n14912,19
n14913,34
n14914,23
n14915,36
n14916,38
n14917,32
n14918,40
n14919,96
n14920,2
n14921,3
n14922,13
n14923,96
n14925,3
n14926,1
n14927,3
n14928,31
n14929,8
n14930,33
n14931,30
n14936,3
n14937,29
n14938,4
n14939,9
n14943,2
n14944,2
n14945,3
n14947,2
n14948,1
n14949,1
n14951,2
n14995,1
n14996,1
n14997,1
n14998,1
n14999,1
n15020,8
n15021,12
n15023,15
n15025,1
n15026,2
n15027,4
n15028,4
n15029,2
n15030,5
n15031,3
n15032,10
n15033,9
n15034,6
n15035,8
n15036,10
n15037,11
n15038,15
n15039,11
n15040,4
n15041,3
n15046,4
n15047,12
n15048,13
n15052,1
n15056,1
n15057,1
n15061,1
n15063,3
n15064,14
n15065,14
n15066,6
n15067,5
n15068,8
n15069,14
n15070,16
n15071,1
n15072,2
n15073,3
n15074,9
n15075,17
n15076,8
n15077,17
n15078,21
n15079,39
n15081,3
n15083,3
n15086,5
n15087,2
n15088,5
n15089,6
n15090,8
n15091,2
n15092,7
n15093,7
n15094,9
n15099,1
n15100,6
n15101,11
n15102,14
n15103,17
n15117,7
n15119,10
n15121,11
n15123,12
n15124,17
n15125,35
n15126,47
n15127,66
n15128,30
n15129,67
n15130,32
n15131,70
n15132,3
n15133,33
n15134,77
n15135,1
n15136,1
n15140,1
n15166,1
n15172,1
n15173,2
n15174,1
n15175,1
n15176,1
n15179,1
n15180,1
n15181,1
n15182,1
n15183,1
n15184,2
n15199,1
n15201,1
n15202,1
n15203,1
n15204,1
n15206,1
n15207,1
n15230,1
n15231,7
n15232,7
n15255,9
n15256,24
n15293,40
n15296,16
n15297,40
n15298,6
n15301,1
n15302,1
n15305,1
n15306,13
n15307,1
n15308,13
n15310,1
n15311,13
n15312,42
n15313,113
n15319,23
n15321,1
n15322,1
n15323,1
n15324,4
n15325,4
n15327,4
n15328,10
n15329,21
n15330,4
n15331,7
n15332,12
n15333,62
n15334,2
n15370,1
n15372,1
n15374,2
n15375,2
n15376,3
n15377,4
n15392,1
n15393,1
n15394,1
n15395,1
n15397,1
n15399,1
n15445,1
n15446,1
n15448,1
n15449,1
n15454,1
n15455,3
n15456,1
n15457,3
n15459,1
n15460,3
n15461,3
n15462,3
n15463,4
n15464,10
n15469,1
n15473,1
n15474,1
n15475,1
n15482,1
n15483,2
n15484,2
n15496,1
n15497,1
n15498,1
n15500,1
n15501,2
n15502,1
n15503,2
n15504,2
n15505,3
n15506,1
n15507,6
n15508,6
n15509,9
n15510,2
n15511,1
n15512,1
n15513,2
n15514,1
n15517,1
n15518,2
n15519,2
n15521,1
n15524,1
n15525,4
n15526,5
n15528,1
n15530,2
n15531,1
n15534,2
n15535,2
n15536,2
n15542,2
n15543,3
n15554,1
n15559,1
n15560,1
n15561,4
n15562,1
n15563,4
n15564,1
n15565,4
n15566,1
n15567,4
n15570,7
n15572,7
n15574,7
n15575,1
n15576,1
n15577,10
n15578,10
n15579,1
n15580,10
n15581,11
n15582,17
n15583,9
n15584,17
n15585,4
n15586,10
n15587,20
n15588,31
n15589,40
n15590,10
n15591,43
n15592,10
n15593,48
n15594,2
n15595,11
n15596,59
n15597,2
n15602,2
n15603,2
n15605,2
n15606,11
n15607,83
n15608,32
n15609,42
n15610,1
n15611,5
n15612,50
n15613,118
n15614,15
n15615,46
n15616,119
n15618,89
n15619,11
n15620,11
n15621,97
n15625,5
n15706,1
n15707,19
n15708,98
n15709,98
n15710,19
n15712,10
n15730,19
n15731,43
n15732,43
n15733,97
n15734,98
n15735,98
n15738,2
n15744,13
n15745,1
n15746,17
n15747,1
n15748,2
n15753,1
n15754,1
n15784,3
n15785,5
n15787,13
n15789,17
n15791,40
n15805,25
n15825,1
n15826,1
n15827,1
n15828,1
n15830,1
n15831,2
n15833,3
n15835,4
n15836,6
n15841,7
n15842,3
n15843,7
n15844,20
n15845,20
n15846,6
n15849,6
n15850,7
n15851,7
n15852,14
n15855,30
n15856,36
n15858,40
n15859,40
n15860,127
n15862,1
n15864,1
n15865,6
n15866,31
n15867,122
n15869,1
n15870,128
n15872,16
n15873,9
n15874,25
