node,count
n10810,3
n10812,3
n10817,3
n10818,3
n10819,10
n1082,9
n1083,18
n1084,4
n1085,6
n1086,19
n1087,24
n10876,1
n10877,1
n1088,3
n10880,1
n10881,1
n1089,5
n1090,11
n1092,6
n1093,1
n10937,1
n1094,2
n10940,1
n10941,1
n10948,1
n10949,1
n1095,9
n10952,1
n10953,2
n1096,4
n10961,1
n10964,1
n10965,1
n10968,1
n1097,4
n10970,1
n10973,1
n10976,1
n10977,1
n10979,1
n1098,11
n10981,1
n10982,1
n10985,1
n10988,1
n10989,1
n1099,13
n10992,1
n10994,1
n10997,1
n1100,2
n11000,1
n11001,1
n11003,1
n11004,1
n11005,1
n11006,1
n1101,13
n1102,4
n11027,1
n1103,1
n11030,1
n11031,1
n11032,1
n11033,2
n11036,1
n11037,2
n1104,11
n11040,1
n11041,1
n11042,1
n11044,1
n11045,8
n11047,1
n11048,9
n11049,9
n1105,4
n11051,1
n11054,2
n11056,2
n11057,9
n11058,2
n11059,2
n1106,10
n11060,9
n11061,9
n1107,19
n11071,7
n11074,7
n11075,9
n11079,1
n1108,6
n11080,2
n11081,10
n11082,1
n11083,1
n11084,9
n11085,10
n11088,1
n1109,6
n11090,2
n11092,3
n11093,10
n11096,10
n11097,10
n11098,1
n11099,1
n1110,17
n11100,3
n11101,1
n11102,4
n11104,1
n11105,9
n11108,9
n11109,10
n1111,21
n11111,2
n11112,2
n11114,2
n11116,1
n11117,8
n1112,3
n11120,8
n11121,8
n11122,1
n11123,2
n11124,2
n11125,2
n11126,6
n11127,1
n11128,5
n11129,13
n1113,4
n11130,1
n11131,1
n11132,12
n11133,13
n11136,4
n11138,2
n1114,9
n11140,2
n11141,9
n11142,1
n11143,1
n11144,9
n11145,9
n11147,4
n11148,1
n11149,1
n1115,8
n11150,3
n11152,1
n11153,8
n11156,8
n11157,8
n1116,8
n11160,1
n11162,1
n11164,1
n11165,9
n11168,9
n11169,9
n1117,2
n11171,1
n11172,3
n11173,1
n11174,8
n11176,6
n11177,13
n11178,4
n11179,4
n1118,7
n11180,15
n11181,15
n11183,2
n11184,7
n11186,4
n11188,2
n11189,11
n1119,14
n11190,1
n11191,1
n11192,12
n11193,12
n11194,2
n11195,7
n11196,6
n11197,2
n11198,7
n11199,1
n1120,4
n11200,4
n11201,12
n11202,3
n11203,4
n11204,13
n11205,14
n11206,1
n11207,4
n11208,4
n11209,2
n1121,6
n11210,4
n11211,1
n11212,8
n11213,15
n11215,1
n11216,12
n11217,16
n11218,1
n11219,5
n1122,14
n11220,6
n11221,3
n11222,5
n11223,3
n11224,9
n11225,18
n11226,2
n11227,2
n11228,16
n11229,20
n1123,18
n11230,1
n11231,3
n11232,5
n11236,4
n11237,12
n11238,1
n11239,1
n1124,1
n11240,13
n11241,13
n11242,4
n11243,7
n11244,2
n11246,13
n11248,7
n11249,14
n1125,8
n11250,4
n11251,4
n11252,14
n11253,16
n11255,2
n11256,6
n11257,6
n11258,6
n11259,6
n1126,5
n11260,18
n11261,26
n11262,2
n11263,2
n11264,20
n11265,26
n11266,3
n11267,6
n11268,9
n11269,4
n1127,5
n11270,10
n11271,6
n11272,8
n11273,17
n11274,1
n11275,2
n11276,12
n11277,20
n11278,1
n11279,7
n1128,7
n11280,14
n11281,4
n11282,12
n11283,3
n11284,8
n11285,15
n11286,2
n11287,2
n11288,13
n11289,16
n1129,5
n11290,8
n11291,15
n11292,17
n11293,7
n11294,25
n11295,2
n11296,12
n11297,22
n11298,9
n11299,9
n1130,8
n11300,23
n11301,26
n11302,4
n11303,10
n11304,31
n11305,31
n1131,17
n11310,3
n11311,3
n11312,3
n11313,6
n11314,6
n11315,6
n11316,18
n11317,31
n11318,128
n1132,1
n11320,15
n11322,6
n11324,6
n11329,6
n1133,1
n11330,6
n11331,13
n1134,13
n1135,19
n1136,3
n1137,5
n1138,15
n1139,5
n1140,12
n1141,3
n11410,1
n11413,1
n11416,1
n11417,1
n1142,19
n11420,1
n11421,1
n11422,1
n1144,7
n1145,14
n1146,4
n1147,6
n11473,1
n11476,1
n11477,1
n1148,18
n11482,1
n11488,1
n11489,1
n1149,19
n1150,17
n11508,1
n11509,1
n1151,7
n11512,1
n11513,1
n11516,1
n11519,1
n1152,26
n11521,1
n11525,1
n11527,1
n11528,1
n1153,2
n11532,1
n11533,1
n11536,1
n11537,1
n11538,1
n11539,1
n1154,13
n11540,1
n11542,1
n11543,1
n11544,1
n11545,1
n11548,1
n11549,1
n1155,23
n11551,1
n11552,2
n11554,1
n11556,1
n11557,1
n1156,5
n11560,1
n11561,1
n11562,1
n11563,2
n11564,1
n11565,1
n11566,2
n11568,1
n11569,1
n1157,5
n11571,1
n11572,2
n11573,2
n11575,1
n11576,2
n11578,1
n1158,24
n11580,1
n11581,8
n11582,1
n11583,1
n11584,9
n11585,9
n11586,1
n11587,2
n11588,2
n11589,1
n1159,26
n11590,2
n11592,2
n11593,11
n11596,11
n11597,11
n11598,1
n11599,1
n1160,5
n11600,4
n11602,2
n11604,4
n11607,7
n11609,1
n1161,10
n11610,8
n11611,8
n11612,1
n11613,1
n11614,1
n11617,9
n11619,2
n1162,31
n11620,10
n11621,10
n11622,1
n11623,1
n11624,2
n11626,1
n11627,1
n11628,2
n11629,9
n1163,31
n11630,1
n11631,1
n11632,8
n11633,9
n11634,1
n11635,3
n11636,1
n11637,1
n11638,3
n11639,1
n11640,4
n11641,12
n11642,2
n11643,2
n11644,12
n11645,13
n11648,2
n11652,1
n11653,8
n11656,8
n11657,10
n11659,2
n11663,2
n11664,6
n11665,14
n11667,1
n11668,13
n11669,15
n11672,5
n11674,4
n11676,3
n11677,11
n11678,1
n11679,1
n1168,5
n11680,11
n11681,11
n11682,1
n11683,5
n11684,4
n11685,4
n11686,5
n11688,2
n11689,10
n1169,5
n11692,10
n11693,11
n11696,2
n11698,1
n1170,5
n11700,1
n11701,8
n11704,8
n11705,8
n11707,2
n11708,1
n1171,11
n11710,4
n11711,1
n11712,8
n11713,16
n11714,2
n11715,2
n11716,15
n11717,16
n11719,1
n1172,11
n11720,7
n11722,3
n11723,2
n11724,7
n11725,15
n11726,2
n11727,2
n11728,13
n11729,15
n1173,11
n11731,7
n11732,5
n11733,3
n11734,9
n11735,2
n11736,6
n11737,15
n11738,4
n11739,5
n1174,19
n11740,15
n11741,17
n11743,2
n11744,4
n11745,1
n11746,4
n11747,1
n11748,3
n11749,11
n1175,31
n11750,2
n11751,2
n11752,12
n11753,13
n11754,2
n11755,6
n11756,6
n11757,3
n11758,8
n11759,2
n1176,128
n11760,5
n11761,17
n11762,4
n11763,5
n11764,18
n11765,20
n11766,2
n11767,4
n11768,12
n1177,3
n11770,11
n11771,2
n11772,7
n11773,17
n11775,1
n11776,16
n11777,18
n11778,3
n11779,12
n1178,22
n11780,14
n11781,13
n11782,14
n11784,10
n11785,21
n11786,2
n11787,2
n11788,21
n11789,21
n11791,1
n11792,8
n11793,9
n11794,9
n11796,5
n11797,17
n11798,5
n11799,6
n1180,5
n11800,21
n11801,21
n11803,8
n11804,12
n11805,9
n11806,21
n11808,7
n11809,14
n11810,6
n11811,7
n11812,15
n11813,16
n11814,4
n11815,7
n11816,16
n11817,7
n11818,23
n11819,6
n1182,5
n11820,13
n11821,21
n11822,5
n11823,5
n11824,17
n11825,23
n11826,1
n11827,9
n11828,29
n11829,31
n11834,6
n11835,6
n11836,6
n11837,8
n11838,8
n11839,8
n11840,16
n11841,31
n11842,128
n11844,12
n11846,8
n11848,8
n11853,8
n11854,8
n11855,15
n1187,5
n1188,5
n1189,12
n1191,4
n1192,4
n11971,1
n11972,1
n11973,1
n11977,1
n1199,1
n1200,4
n1202,3
n1203,20
n1204,3
n12042,2
n12045,1
n12048,1
n12049,1
n1205,8
n12061,1
n12066,1
n12069,1
n1207,7
n12070,1
n12071,1
n12072,1
n12073,2
n12076,1
n12077,1
n12078,1
n12079,1
n12080,1
n12081,2
n12085,2
n1209,8
n12090,2
n12092,1
n12093,1
n12094,1
n12095,1
n12096,1
n12097,1
n12100,1
n12101,1
n12102,1
n12103,1
n12104,1
n12105,2
n12108,1
n12109,2
n1211,3
n12111,2
n12112,1
n12114,1
n12115,1
n12116,2
n12117,2
n1212,6
n12120,1
n12121,2
n12122,1
n12123,1
n12127,1
n12128,1
n12129,9
n1213,9
n12132,8
n12133,9
n12135,1
n12138,1
n12139,1
n1214,9
n12140,2
n12141,10
n12144,7
n12145,10
n1215,17
n12150,2
n12154,3
n12155,10
n12156,1
n12157,1
n12158,10
n12159,10
n1216,3
n12160,3
n12161,2
n12162,4
n12164,1
n12165,9
n12166,1
n12167,1
n12168,9
n12169,9
n1217,13
n12171,1
n12174,2
n12176,2
n12177,9
n12179,1
n1218,20
n12180,10
n12181,11
n12184,3
n12185,2
n12186,3
n12188,2
n12189,11
n1219,11
n12191,1
n12192,12
n12193,13
n12194,1
n12195,2
n12196,4
n12198,2
n1220,2
n12200,1
n12201,8
n12203,1
n12204,9
n12205,9
n12206,1
n12207,4
n12208,2
n12209,2
n1221,6
n12210,6
n12213,9
n12215,2
n12216,11
n12217,12
n12218,1
n12219,2
n1222,4
n12220,2
n12222,1
n12223,1
n12224,5
n12225,12
n12228,11
n12229,12
n1223,3
n12230,2
n12231,2
n12232,5
n12233,2
n12234,8
n12235,4
n12236,5
n12237,14
n12239,1
n1224,10
n12240,11
n12241,15
n12243,4
n12244,7
n12248,1
n12249,9
n1225,5
n12252,9
n12253,9
n12254,4
n12255,7
n12256,2
n12258,4
n1226,8
n12260,4
n12261,12
n12262,1
n12263,2
n12264,13
n12265,13
n12267,2
n12268,4
n1227,11
n12270,6
n12272,5
n12273,14
n12275,2
n12276,16
n12277,16
n12278,1
n12279,4
n1228,8
n12280,8
n12281,6
n12282,11
n12283,3
n12284,9
n12285,20
n12286,2
n12287,5
n12288,20
n12289,23
n1229,11
n12290,2
n12291,4
n12292,10
n12294,4
n12295,1
n12296,5
n12297,12
n12298,1
n12299,2
n1230,8
n12300,12
n12301,13
n12302,4
n12303,11
n12304,2
n12306,4
n12307,2
n12308,8
n12309,16
n1231,4
n12310,4
n12311,5
n12312,16
n12313,18
n12314,2
n12315,2
n12316,2
n12317,2
n12318,2
n12319,3
n1232,11
n12320,10
n12321,17
n12322,1
n12323,2
n12324,15
n12325,18
n12326,1
n12327,2
n12328,3
n12329,1
n1233,1
n12330,4
n12331,3
n12332,5
n12333,18
n12334,1
n12335,1
n12336,15
n12337,18
n12339,3
n1234,10
n12340,13
n12341,1
n12342,9
n12344,5
n12345,13
n12347,1
n12348,14
n12349,14
n1235,18
n12350,3
n12351,15
n12352,15
n12353,7
n12354,24
n12355,2
n12356,10
n12357,24
n12358,5
n12359,5
n1236,6
n12360,23
n12361,29
n12362,1
n12363,8
n12364,31
n12365,31
n1237,8
n12370,8
n12371,8
n12372,8
n12373,5
n12374,5
n12375,5
n12376,17
n12377,31
n12378,128
n1238,19
n12380,20
n12382,7
n12384,7
n12389,7
n1239,21
n12390,7
n12391,14
n1240,2
n1241,5
n1242,8
n1243,2
n1244,7
n1245,2
n1246,8
n1247,15
n1248,4
n1249,5
n1250,14
n1251,18
n1252,2
n1253,11
n12535,1
n12536,1
n12537,1
n12539,1
n1254,8
n12540,1
n1255,3
n12550,1
n12551,1
n1256,5
n1257,2
n1258,7
n1259,16
n1260,4
n12602,2
n12604,2
n12605,3
n12608,3
n12609,3
n1261,6
n12612,2
n12614,1
n1262,19
n12620,1
n12621,1
n12623,2
n12628,1
n12629,1
n1263,22
n12631,1
n12632,3
n12633,3
n12636,2
n12638,1
n1264,7
n12642,1
n12643,1
n12644,1
n12645,1
n12647,1
n12648,1
n1265,10
n12650,1
n12652,2
n12653,2
n12656,3
n12657,3
n1266,14
n12660,1
n12662,1
n12664,1
n12665,1
n12666,1
n12667,1
n12668,2
n12669,2
n12671,1
n12673,1
n12676,1
n12677,2
n12678,1
n12679,1
n1268,12
n12680,3
n12681,3
n12684,2
n12686,1
n12688,1
n12689,8
n1269,1
n12691,1
n12692,9
n12693,9
n12695,2
n12696,1
n12697,1
n12698,1
n1270,10
n12700,1
n12701,8
n12703,1
n12704,9
n12705,9
n12706,1
n12707,1
n12708,1
n1271,17
n12710,1
n12711,1
n12712,1
n12715,9
n12718,9
n12719,9
n1272,5
n12720,3
n12721,1
n12722,5
n12723,2
n12724,4
n12725,12
n12726,1
n12727,1
n12728,10
n12729,12
n1273,7
n12731,2
n12732,4
n12734,1
n12737,7
n12739,1
n1274,18
n12740,9
n12741,9
n12743,4
n12744,1
n12746,2
n12747,1
n12748,3
n12749,11
n1275,20
n12750,2
n12751,3
n12752,11
n12753,12
n12754,1
n12755,1
n12756,3
n12757,1
n12758,3
n12759,1
n1276,5
n12760,3
n12761,11
n12764,10
n12765,11
n12767,3
n12768,4
n12769,1
n1277,14
n12770,7
n12772,5
n12773,12
n12774,1
n12775,1
n12776,12
n12777,13
n12778,1
n12779,3
n1278,13
n12780,3
n12783,2
n12784,2
n12785,11
n12788,8
n12789,11
n1279,13
n12791,4
n12792,3
n12794,7
n12796,7
n12797,16
n12798,3
n12799,4
n1280,14
n12800,17
n12801,18
n12802,1
n12803,3
n12804,7
n12806,3
n12807,3
n12808,6
n12809,14
n12812,11
n12813,15
n12814,1
n12815,9
n12816,5
n12817,4
n12818,9
n1282,7
n12820,4
n12821,13
n12822,2
n12823,2
n12824,13
n12825,13
n12827,1
n12828,3
n12829,1
n1283,15
n12830,3
n12831,1
n12832,3
n12833,12
n12836,11
n12837,12
n12838,1
n12839,4
n1284,3
n12840,6
n12841,2
n12842,9
n12843,4
n12844,11
n12845,22
n12846,4
n12847,6
n12848,20
n12849,24
n1285,5
n12850,1
n12851,6
n12852,16
n12854,15
n12855,4
n12856,11
n12857,21
n12858,4
n12859,5
n1286,20
n12860,18
n12861,22
n12862,5
n12863,16
n12864,18
n12865,17
n12866,18
n12868,4
n12869,15
n1287,21
n12870,2
n12871,4
n12872,19
n12873,19
n12875,4
n12876,8
n12877,6
n12878,6
n1288,2
n12880,2
n12881,12
n12882,2
n12883,4
n12884,16
n12885,16
n12886,3
n12887,7
n12888,6
n12889,6
n1289,6
n12890,22
n12892,3
n12893,10
n12894,3
n12895,3
n12896,10
n12897,11
n12898,2
n12899,4
n1290,10
n12900,12
n12901,7
n12902,27
n12903,3
n12904,14
n12905,22
n12906,2
n12907,2
n12908,20
n12909,23
n1291,3
n12910,1
n12911,5
n12912,28
n12913,31
n12918,7
n12919,7
n1292,3
n12920,7
n12921,13
n12922,13
n12923,13
n12924,20
n12925,31
n12926,128
n12928,19
n12930,4
n12932,4
n12937,4
n12938,4
n12939,11
n1294,4
n1295,11
n1296,5
n1297,6
n1298,17
n1299,17
n1300,4
n1301,10
n1302,7
n1303,3
n1304,15
n1306,5
n1307,12
n1308,5
n1309,6
n1310,16
n13102,1
n1311,16
n13115,1
n13116,1
n13117,1
n1312,4
n13121,1
n13122,1
n13123,1
n13124,1
n1313,4
n13134,1
n13135,1
n1314,13
n1315,7
n1316,26
n13176,2
n13177,2
n1318,6
n13180,2
n13181,2
n13184,2
n13186,2
n13188,2
n13189,2
n1319,2
n13192,2
n13193,2
n13195,2
n13196,2
n13197,2
n13198,3
n1320,15
n13201,2
n13204,2
n13205,2
n13208,1
n13209,1
n1321,23
n13210,1
n13215,1
n13216,1
n13217,2
n1322,5
n13222,1
n13224,1
n13225,2
n13228,2
n13229,3
n1323,5
n13232,1
n13234,1
n13236,1
n13237,1
n13239,1
n1324,25
n13240,2
n13241,2
n13243,2
n13244,2
n13246,2
n13247,1
n13249,1
n1325,27
n13251,1
n13252,1
n13253,2
n13254,1
n13255,2
n13256,1
n1326,29
n13260,2
n13261,10
n13264,10
n13265,10
n13266,1
n13267,2
n13268,1
n1327,31
n13270,1
n13272,1
n13273,9
n13274,1
n13275,1
n13276,9
n13277,9
n13279,1
n13280,2
n13281,1
n13282,2
n13284,2
n13285,1
n13286,1
n13287,9
n13290,7
n13291,9
n13292,1
n13294,1
n13296,4
n13297,11
n13298,2
n13299,4
n13300,13
n13301,14
n13302,1
n13303,1
n13304,4
n13306,2
n13308,3
n13309,11
n13310,1
n13311,1
n13312,11
n13313,11
n13314,1
n13315,4
n13316,1
n13318,1
n1332,5
n13320,2
n13321,9
n13322,1
n13323,2
n13324,11
n13325,11
n13327,1
n13328,3
n1333,5
n13330,2
n13332,2
n13333,9
n13334,2
n13335,2
n13336,10
n13337,10
n13338,1
n13339,3
n1334,5
n13340,3
n13341,2
n13342,10
n13343,1
n13344,7
n13345,16
n13346,3
n13347,3
n13348,16
n13349,17
n1335,12
n13350,1
n13351,2
n13352,9
n13354,3
n13356,3
n13357,10
n13359,1
n1336,12
n13360,11
n13361,11
n13362,1
n13363,9
n13364,4
n13366,4
n13368,7
n13369,16
n1337,12
n13370,2
n13371,3
n13372,17
n13373,17
n13374,1
n13375,4
n13376,8
n13377,1
n13378,6
n13379,1
n1338,18
n13380,8
n13381,15
n13382,1
n13383,3
n13384,16
n13385,17
n13387,10
n13388,9
n13389,7
n1339,31
n13390,11
n13391,2
n13392,9
n13393,19
n13394,1
n13395,1
n13396,17
n13397,19
n13398,1
n13399,2
n1340,128
n13400,8
n13402,1
n13404,3
n13405,10
n13406,1
n13407,1
n13408,11
n13409,11
n1341,1
n13410,3
n13411,10
n13412,2
n13414,13
n13416,7
n13417,15
n13418,4
n13419,4
n1342,15
n13420,16
n13421,18
n13422,1
n13423,2
n13424,8
n13425,8
n13426,8
n13427,5
n13428,14
n13429,22
n13430,2
n13431,3
n13432,18
n13433,23
n13434,3
n13435,8
n13436,9
n13437,5
n13438,10
n13439,5
n1344,6
n13440,9
n13441,19
n13442,1
n13443,2
n13444,15
n13445,24
n13446,2
n13447,7
n13448,18
n13449,5
n13450,13
n13451,3
n13452,6
n13453,13
n13454,1
n13455,2
n13456,12
n13457,15
n13458,8
n13459,18
n1346,6
n13460,14
n13461,7
n13462,28
n13464,12
n13465,22
n13466,3
n13467,3
n13468,22
n13469,25
n13470,4
n13471,7
n13472,31
n13473,31
n13478,4
n13479,4
n13480,4
n13481,12
n13482,12
n13483,12
n13484,21
n13485,31
n13486,128
n13488,18
n13490,3
n13492,3
n13497,3
n13498,3
n13499,10
n1351,6
n1352,6
n1353,13
n1355,1
n1356,7
n1359,1
n1364,1
n1365,1
n1366,1
n1367,13
n1368,1
n1369,1
n1370,1
n1371,4
n1376,2
n13768,1
n1377,4
n13770,1
n13772,2
n13773,2
n13776,2
n13777,2
n13779,1
n1378,4
n13780,2
n13782,3
n13783,2
n13784,3
n13785,4
n13788,1
n13789,4
n1379,11
n13791,2
n13792,3
n13794,1
n13798,1
n13799,1
n13800,2
n13801,2
n13802,2
n13803,3
n13804,1
n13808,1
n13809,1
n1381,9
n13812,1
n13813,1
n13816,3
n1382,11
n13820,1
n13821,1
n13822,1
n13823,1
n13824,2
n13825,2
n13827,4
n1383,2
n13830,1
n13832,2
n13833,2
n13834,2
n13835,2
n13836,3
n13837,3
n13840,1
n13841,1
n13842,1
n13843,1
n13844,2
n13845,9
n13848,8
n13849,9
n13854,1
n13856,1
n13857,8
n13858,1
n13859,1
n1386,1
n13860,9
n13861,9
n13864,1
n13866,1
n13868,2
n1387,1
n13870,2
n13871,9
n13872,2
n13873,2
n13874,10
n13875,10
n13876,1
n13878,2
n1388,9
n13880,1
n13881,9
n13882,2
n13883,2
n13884,11
n13885,11
n13887,1
n13888,3
n1389,2
n13890,2
n13891,1
n13892,4
n13893,13
n13894,1
n13895,1
n13896,12
n13897,13
n13898,2
n13899,4
n1390,8
n13900,5
n13901,3
n13902,8
n13904,1
n13905,8
n13906,1
n13907,2
n13908,9
n13909,10
n1391,9
n13911,2
n13912,1
n13914,1
n13915,1
n13916,3
n13917,10
n13920,9
n13921,10
n13922,2
n13923,2
n13924,2
n13925,1
n13926,7
n13927,1
n13928,10
n13929,17
n1393,2
n13930,2
n13931,3
n13932,17
n13933,18
n13935,1
n13936,9
n13938,4
n1394,2
n13940,8
n13941,16
n13942,3
n13943,3
n13944,16
n13945,17
n13946,2
n13947,11
n13948,6
n13949,5
n13950,9
n13952,4
n13953,14
n13954,4
n13955,4
n13956,15
n13957,15
n13959,1
n1396,8
n13960,3
n13962,4
n13964,6
n13965,14
n13966,1
n13967,1
n13968,15
n13969,15
n13970,1
n13971,4
n13972,9
n13973,4
n13974,12
n13975,5
n13976,11
n13977,21
n13978,2
n13979,2
n1398,4
n13980,17
n13981,22
n13982,1
n13983,6
n13984,13
n13986,14
n13987,1
n13988,10
n13989,19
n1399,11
n13990,1
n13991,1
n13992,18
n13993,19
n13994,6
n13995,13
n13996,15
n13997,14
n13998,15
n1400,4
n14000,10
n14001,19
n14002,2
n14003,2
n14004,20
n14005,20
n14007,1
n14008,7
n14009,8
n1401,5
n14010,10
n14012,6
n14013,15
n14014,6
n14015,6
n14016,19
n14017,19
n14019,7
n1402,12
n14020,10
n14021,9
n14022,21
n14024,7
n14025,14
n14026,7
n14027,7
n14028,16
n14029,17
n1403,12
n14030,3
n14031,4
n14032,15
n14033,7
n14034,24
n14035,4
n14036,16
