node,count
n100942,125
n100943,105
n100944,91
n100945,122
n100946,118
n100947,71
n100948,122
n100949,93
n10095,31
n100950,111
n100951,112
n100952,120
n100953,120
n100954,117
n100955,107
n100956,57
n100957,111
n100958,112
n100959,114
n10096,24
n100960,120
n100961,119
n100962,88
n100963,120
n100964,105
n100965,56
n100966,95
n100967,99
n100968,55
n100969,62
n10097,21
n100970,99
n100971,56
n100972,120
n100973,125
n100974,121
n100975,94
n100976,117
n100977,122
n100978,123
n100979,73
n10098,28
n100980,121
n100981,92
n100982,116
n100983,119
n100984,121
n100985,102
n100986,68
n100987,123
n100988,106
n100989,93
n10099,29
n100990,117
n100991,118
n100992,125
n100993,109
n100994,96
n100995,123
n100996,117
n100997,62
n100998,118
n100999,90
n1010,29
n10100,32
n101000,111
n101001,114
n101002,122
n101003,117
n101004,125
n101005,125
n101006,125
n101007,100
n101008,71
n101009,122
n10101,34
n101010,97
n101011,119
n101012,122
n101013,123
n101014,120
n101015,119
n101016,51
n101017,53
n101018,122
n101019,114
n10102,23
n101020,66
n101021,124
n101022,122
n101023,63
n101024,121
n101025,98
n101026,110
n101027,115
n101028,125
n101029,122
n10103,33
n101030,124
n101031,95
n101032,62
n101033,93
n101034,118
n101035,65
n101036,71
n101037,60
n101038,121
n101039,127
n10104,28
n101040,123
n101041,68
n101042,115
n101043,115
n101044,120
n101045,120
n101046,63
n101047,126
n101048,118
n101049,65
n10105,28
n101050,121
n101051,114
n101052,115
n101053,123
n101054,123
n101055,120
n101056,108
n101057,87
n101058,124
n101059,123
n10106,33
n101060,64
n101061,120
n101062,96
n101063,118
n101064,117
n101065,124
n101066,52
n101067,63
n101068,94
n101069,94
n10107,25
n101070,112
n101071,112
n101072,127
n101073,107
n101074,84
n101075,122
n101076,121
n101077,123
n101078,77
n101079,118
n10108,15
n101080,108
n101081,116
n101082,126
n101083,122
n101084,126
n101085,123
n101086,119
n101087,118
n101088,107
n101089,123
n10109,34
n101090,120
n101091,84
n101092,94
n101093,120
n101094,114
n101095,120
n101096,108
n101097,90
n101098,94
n101099,117
n1011,18
n10110,25
n101100,87
n101101,121
n101102,95
n101103,87
n101104,93
n101105,123
n101106,122
n101107,87
n101108,101
n101109,122
n10111,33
n101110,124
n101111,122
n101112,81
n101113,122
n101114,120
n101115,116
n101116,92
n101117,120
n101118,119
n101119,115
n10112,33
n101120,88
n101121,113
n101122,111
n101123,80
n101124,85
n101125,112
n101126,81
n101127,83
n101128,115
n101129,118
n10113,34
n101130,90
n101131,112
n101132,81
n101133,116
n101134,104
n101135,116
n101136,77
n101137,113
n101138,103
n101139,80
n10114,34
n101140,102
n101141,89
n101142,124
n101143,87
n101144,121
n101145,105
n101146,97
n101147,122
n101148,125
n101149,93
n10115,23
n101150,107
n101151,125
n101152,123
n101153,81
n101154,95
n101155,123
n101156,118
n101157,125
n101158,91
n101159,108
n10116,34
n101160,125
n101161,96
n101162,99
n101163,118
n101164,101
n101165,87
n101166,122
n101167,103
n101168,64
n101169,91
n10117,31
n101170,106
n101171,113
n101172,119
n101173,120
n101174,125
n101175,78
n101176,118
n101177,91
n101178,111
n101179,113
n10118,31
n101180,125
n101181,119
n101182,94
n101183,122
n101184,101
n101185,123
n101186,71
n101187,123
n101188,69
n101189,77
n10119,34
n101190,52
n101191,121
n101192,123
n101193,127
n101194,124
n101195,101
n101196,90
n101197,124
n101198,86
n101199,123
n1012,25
n10120,28
n101200,121
n101201,68
n101202,121
n101203,115
n101204,113
n101205,119
n101206,126
n101207,124
n101208,68
n101209,123
n10121,25
n101210,100
n101211,92
n101212,114
n101213,117
n101214,124
n101215,119
n101216,99
n101217,126
n101218,103
n101219,61
n10122,34
n101220,121
n101221,60
n101222,69
n101223,47
n101224,122
n101225,125
n101226,120
n101227,109
n101228,125
n101229,125
n10123,27
n101230,124
n101231,123
n101232,122
n101233,120
n101234,92
n101235,91
n101236,120
n101237,123
n101238,105
n101239,89
n10124,20
n101240,123
n101241,123
n101242,109
n101243,101
n101244,89
n101245,109
n101246,98
n101247,104
n101248,125
n101249,123
n10125,34
n101250,104
n101251,94
n101252,123
n101253,123
n101254,106
n101255,88
n101256,123
n101257,119
n101258,121
n101259,102
n10126,29
n101260,91
n101261,121
n101262,105
n101263,104
n101264,123
n101265,103
n101266,100
n101267,123
n101268,123
n101269,88
n10127,34
n101270,107
n101271,123
n101272,124
n101273,104
n101274,94
n101275,124
n101276,124
n101277,110
n101278,55
n101279,86
n10128,34
n101280,80
n101281,117
n101282,105
n101283,123
n101284,120
n101285,120
n101286,121
n101287,73
n101288,121
n101289,103
n10129,34
n101290,120
n101291,108
n101292,123
n101293,93
n101294,125
n101295,125
n101296,105
n101297,90
n101298,125
n101299,62
n1013,29
n10130,34
n101300,123
n101301,114
n101302,115
n101303,124
n101304,104
n101305,120
n101306,102
n101307,87
n101308,120
n101309,96
n10131,34
n101310,120
n101311,111
n101312,119
n101313,109
n101314,86
n101315,122
n101316,124
n101317,93
n101318,104
n101319,124
n10132,34
n101320,122
n101321,109
n101322,96
n101323,122
n101324,121
n101325,125
n101326,107
n101327,100
n101328,125
n101329,99
n10133,34
n101330,103
n101331,121
n101332,116
n101333,113
n101334,94
n101335,123
n101336,98
n101337,117
n101338,117
n101339,89
n10134,26
n101340,115
n101341,91
n101342,111
n101343,102
n101344,122
n101345,106
n101346,102
n101347,91
n101348,116
n101349,122
n10135,33
n101350,122
n101351,124
n101352,86
n101353,99
n101354,124
n101355,106
n101356,125
n101357,105
n101358,94
n101359,125
n10136,33
n101360,57
n101361,94
n101362,97
n101363,109
n101364,118
n101365,82
n101366,93
n101367,94
n101368,124
n101369,62
n10137,24
n101370,88
n101371,98
n101372,110
n101373,127
n101374,77
n101375,112
n101376,93
n101377,120
n101378,117
n101379,118
n10138,34
n101380,108
n101381,122
n101382,122
n101383,109
n101384,124
n101385,93
n101386,121
n101387,113
n101388,119
n101389,86
n10139,25
n101390,117
n101391,112
n101392,115
n101393,92
n101394,105
n101395,87
n101396,123
n101397,123
n101398,85
n101399,125
n1014,33
n10140,34
n101400,86
n101401,123
n101402,101
n101403,120
n101404,79
n101405,121
n101406,94
n101407,123
n101408,97
n101409,127
n10141,30
n101410,124
n101411,95
n101412,125
n101413,119
n101414,83
n101415,100
n101416,119
n101417,109
n101418,115
n101419,116
n10142,34
n101420,93
n101421,96
n101422,121
n101423,94
n101424,119
n101425,124
n101426,85
n101427,101
n101428,124
n101429,85
n10143,22
n101430,112
n101431,116
n101432,84
n101433,113
n101434,83
n101435,115
n101436,97
n101437,107
n101438,81
n101439,108
n10144,34
n101440,92
n101441,92
n101442,107
n101443,83
n101444,84
n101445,107
n101446,82
n101447,92
n101448,99
n101449,107
n10145,33
n101450,82
n101451,116
n101452,120
n101453,74
n101454,113
n101455,86
n101456,117
n101457,105
n101458,112
n101459,113
n10146,23
n101460,87
n101461,113
n101462,85
n101463,108
n101464,98
n101465,113
n101466,95
n101467,122
n101468,116
n101469,87
n10147,28
n101470,81
n101471,109
n101472,66
n101473,105
n101474,78
n101475,112
n101476,94
n101477,120
n101478,98
n101479,122
n10148,33
n101480,103
n101481,83
n101482,119
n101483,114
n101484,66
n101485,89
n101486,102
n101487,113
n101488,111
n101489,121
n10149,34
n101490,116
n101491,63
n101492,100
n101493,104
n101494,115
n101495,118
n101496,127
n101497,115
n101498,90
n101499,123
n1015,34
n10150,27
n101500,108
n101501,61
n101502,94
n101503,106
n101504,113
n101505,117
n101506,123
n101507,125
n101508,123
n101509,107
n10151,23
n101510,64
n101511,103
n101512,98
n101513,113
n101514,119
n101515,124
n101516,106
n101517,71
n101518,121
n101519,94
n10152,34
n101520,94
n101521,115
n101522,118
n101523,125
n101524,109
n101525,95
n101526,125
n101527,99
n101528,72
n101529,95
n10153,33
n101530,92
n101531,112
n101532,120
n101533,121
n101534,123
n101535,124
n101536,115
n101537,111
n101538,123
n101539,91
n10154,27
n101540,125
n101541,110
n101542,124
n101543,122
n101544,123
n101545,114
n101546,116
n101547,68
n101548,121
n101549,122
n10155,13
n101550,67
n101551,115
n101552,88
n101553,92
n101554,111
n101555,113
n101556,122
n101557,102
n101558,88
n101559,120
n10156,23
n101560,124
n101561,124
n101562,70
n101563,121
n101564,120
n101565,121
n101566,125
n101567,120
n101568,118
n101569,121
n10157,26
n101570,66
n101571,62
n101572,71
n101573,24
n101574,57
n101575,125
n101576,122
n101577,71
n101578,125
n101579,96
n10158,34
n101580,112
n101581,105
n101582,113
n101583,110
n101584,65
n101585,121
n101586,119
n101587,120
n101588,72
n101589,118
n10159,27
n101590,117
n101591,116
n101592,122
n101593,125
n101594,120
n101595,107
n101596,96
n101597,118
n101598,58
n101599,122
n1016,30
n10160,34
n101600,114
n101601,70
n101602,115
n101603,94
n101604,114
n101605,115
n101606,121
n101607,125
n101608,72
n101609,116
n10161,26
n101610,104
n101611,55
n101612,99
n101613,60
n101614,66
n101615,124
n101616,50
n101617,123
n101618,117
n101619,124
n10162,27
n101620,123
n101621,123
n101622,98
n101623,88
n101624,89
n101625,122
n101626,103
n101627,124
n101628,119
n101629,125
n10163,34
n101630,118
n101631,83
n101632,90
n101633,117
n101634,122
n101635,87
n101636,96
n101637,122
n101638,120
n101639,94
n10164,34
n101640,115
n101641,118
n101642,96
n101643,87
n101644,118
n101645,106
n101646,128
n101647,73
n101648,120
n101649,118
n10165,20
n101650,124
n101651,91
n101652,125
n101653,125
n101654,121
n101655,89
n101656,123
n101657,125
n101658,91
n101659,119
n10166,30
n101660,100
n101661,120
n101662,110
n101663,114
n101664,80
n101665,114
n101666,117
n101667,88
n101668,113
n101669,74
n10167,34
n101670,117
n101671,106
n101672,113
n101673,93
n101674,84
n101675,110
n101676,91
n101677,114
n101678,74
n101679,120
n10168,34
n101680,121
n101681,79
n101682,93
n101683,121
n101684,122
n101685,92
n101686,97
n101687,122
n101688,113
n101689,89
n10169,29
n101690,113
n101691,87
n101692,112
n101693,105
n101694,115
n101695,123
n101696,81
n101697,121
n101698,93
n101699,121
n1017,34
n10170,25
n101700,105
n101701,122
n101702,98
n101703,121
n101704,88
n101705,117
n101706,122
n101707,77
n101708,120
n101709,106
n10171,34
n101710,119
n101711,109
n101712,123
n101713,88
n101714,88
n101715,124
n101716,89
n101717,90
n101718,124
n101719,122
n10172,34
n101720,127
n101721,100
n101722,121
n101723,118
n101724,79
n101725,121
n101726,87
n101727,116
n101728,108
n101729,110
n10173,34
n101730,109
n101731,86
n101732,111
n101733,73
n101734,73
n101735,111
n101736,86
n101737,109
n101738,111
n101739,110
n10174,27
n101740,85
n101741,92
n101742,111
n101743,81
n101744,104
n101745,106
n101746,80
n101747,78
n101748,106
n101749,95
n10175,24
n101750,111
n101751,106
n101752,79
n101753,102
n101754,85
n101755,109
n101756,85
n101757,101
n101758,108
n101759,66
n10176,34
n101760,90
n101761,94
n101762,122
n101763,85
n101764,123
n101765,99
n101766,111
n101767,67
n101768,123
n101769,100
n10177,24
n101770,117
n101771,113
n101772,120
n101773,114
n101774,73
n101775,111
n101776,82
n101777,118
n101778,110
n101779,119
n10178,24
n101780,91
n101781,98
n101782,126
n101783,119
n101784,125
n101785,118
n101786,122
n101787,111
n101788,118
n101789,109
n10179,34
n101790,120
n101791,110
n101792,121
n101793,87
n101794,71
n101795,98
n101796,87
n101797,71
n101798,77
n101799,27
n1018,34
n10180,34
n101800,58
n101801,122
n101802,95
n101803,74
n101804,123
n101805,116
n101806,117
n101807,125
n101808,126
n101809,70
n10181,34
n101810,124
n101811,109
n101812,86
n101813,120
n101814,87
n101815,99
n101816,115
n101817,114
n101818,119
n101819,125
n10182,26
n101820,122
n101821,99
n101822,100
n101823,118
n101824,24
n101825,91
n101826,115
n101827,119
n101828,115
n101829,106
n10183,25
n101830,120
n101831,60
n101832,119
n101833,43
n101834,119
n101835,118
n101836,121
n101837,41
n101838,73
n101839,91
n10184,34
n101840,91
n101841,117
n101842,117
n101843,119
n101844,122
n101845,110
n101846,120
n101847,86
n101848,106
n101849,120
n10185,27
n101850,110
n101851,120
n101852,122
n101853,120
n101854,125
n101855,89
n101856,96
n101857,125
n101858,120
n101859,91
n10186,34
n101860,122
n101861,119
n101862,72
n101863,106
n101864,119
n101865,101
n101866,122
n101867,92
n101868,58
n101869,58
n10187,34
n101870,63
n101871,122
n101872,66
n101873,120
n101874,97
n101875,121
n101876,115
n101877,116
n101878,117
n101879,121
n10188,26
n101880,123
n101881,90
n101882,102
n101883,123
n101884,104
n101885,114
n101886,68
n101887,103
n101888,92
n101889,68
n10189,26
n101890,73
n101891,55
n101892,119
n101893,123
n101894,121
n101895,68
n101896,119
n101897,118
n101898,120
n101899,120
n1019,31
n10190,34
n101900,65
n101901,120
n101902,121
n101903,119
n101904,110
n101905,119
n101906,118
n101907,120
n101908,124
n101909,123
n10191,29
n101910,85
n101911,119
n101912,119
n101913,122
n101914,123
n101915,96
n101916,97
n101917,123
n101918,126
n101919,109
n10192,31
n101920,91
n101921,126
n101922,125
n101923,123
n101924,92
n101925,104
n101926,123
n101927,98
n101928,101
n101929,118
n10193,21
n101930,86
n101931,105
n101932,121
n101933,121
n101934,68
n101935,102
n101936,65
n101937,72
n101938,100
n101939,55
n10194,34
n101940,118
n101941,113
n101942,58
n101943,123
n101944,96
n101945,115
n101946,116
n101947,122
n101948,122
n101949,49
n10195,29
n101950,124
n101951,110
n101952,76
n101953,121
n101954,87
n101955,114
n101956,116
n101957,114
n101958,125
n101959,120
n10196,31
n101960,120
n101961,65
n101962,92
n101963,88
n101964,113
n101965,115
n101966,122
n101967,122
n101968,126
n101969,125
n10197,31
n101970,119
n101971,47
n101972,46
n101973,123
n101974,117
n101975,73
n101976,121
n101977,115
n101978,65
n101979,122
n10198,34
n101980,94
n101981,110
n101982,106
n101983,116
n101984,119
n101985,118
n101986,111
n101987,94
n101988,118
n101989,109
n10199,34
n101990,70
n101991,122
n101992,100
n101993,117
n101994,118
n101995,128
n101996,105
n101997,62
n101998,118
n101999,107
n1020,31
n10200,18
n102000,93
n102001,120
n102002,113
n102003,123
n102004,110
n102005,90
n102006,119
n102007,103
n102008,64
n102009,119
n10201,34
n102010,104
n102011,119
n102012,115
n102013,122
n102014,123
n102015,121
n102016,127
n102017,124
n102018,121
n102019,122
n10202,31
n102020,105
n102021,94
n102022,119
n102023,91
n102024,86
n102025,121
n102026,118
n102027,83
n102028,93
n102029,118
n10203,34
n102030,124
n102031,94
n102032,125
n102033,126
n102034,73
n102035,100
n102036,126
n102037,114
n102038,126
n102039,121
n10204,34
n102040,119
n102041,89
n102042,119
n102043,124
n102044,119
n102045,122
n102046,92
n102047,96
n102048,122
n102049,119
n10205,34
n102050,97
n102051,125
n102052,98
n102053,124
n102054,107
n102055,122
n102056,88
n102057,124
n102058,120
n102059,120
n10206,29
n102060,124
n102061,104
n102062,96
n102063,124
n102064,122
n102065,109
n102066,90
n102067,122
n102068,120
n102069,101
n10207,25
n102070,118
n102071,66
n102072,89
n102073,94
n102074,108
n102075,114
n102076,116
n102077,123
n102078,115
n102079,76
n10208,34
n102080,122
n102081,121
n102082,91
n102083,100
n102084,121
n102085,126
n102086,105
n102087,83
n102088,126
n102089,117
n10209,28
n102090,123
n102091,108
n102092,103
n102093,123
n102094,98
n102095,101
n102096,122
n102097,124
n102098,124
n102099,124
n1021,34
