node,count
n10170,31
n10172,5
n10173,36
n10174,42
n10175,50
n10176,28
n10177,2
n10178,12
n10179,1
n1018,23
n10180,2
n10184,30
n10186,7
n10187,44
n10188,46
n10189,32
n1019,18
n10190,29
n10191,36
n10192,26
n10193,28
n10194,36
n10195,22
n10196,15
n10197,30
n10198,31
n10199,22
n1020,28
n10200,30
n10201,19
n10202,15
n10203,19
n10204,24
n10205,20
n10206,19
n10207,34
n10208,13
n10209,49
n1021,2
n10210,49
n10211,32
n10212,6
n10213,16
n10214,1
n10215,1
n10216,1
n10217,1
n10218,1
n10219,37
n1022,19
n10221,5
n10222,33
n10223,34
n10224,36
n10225,18
n10226,1
n10227,10
n10229,1
n1023,17
n10233,24
n10235,8
n10236,27
n10237,39
n10238,23
n10239,22
n1024,23
n10240,19
n10241,15
n10242,19
n10243,19
n10244,15
n10245,42
n10246,57
n10247,26
n10248,3
n10249,8
n1025,11
n10250,5
n10251,5
n10252,1
n10255,25
n10257,8
n10258,34
n10259,35
n10260,50
n10261,30
n10262,2
n10263,8
n10265,1
n10269,23
n1027,11
n10271,4
n10272,30
n10273,34
n10274,23
n10275,27
n10276,36
n10277,25
n10278,19
n10279,36
n1028,25
n10280,21
n10281,20
n10282,26
n10283,19
n10284,20
n10285,26
n10286,3
n10287,21
n10288,18
n10289,22
n1029,17
n10290,27
n10291,20
n10292,20
n10293,10
n10294,25
n10295,21
n10296,36
n10297,12
n10298,37
n10299,33
n1030,27
n10300,15
n10301,3
n10302,6
n10304,1
n10305,1
n10307,1
n10308,18
n1031,14
n10310,6
n10311,24
n10312,30
n10313,31
n10314,12
n10315,1
n10316,4
n1032,20
n10322,22
n10324,4
n10325,21
n10326,27
n10327,19
n10328,21
n10329,26
n1033,26
n10330,24
n10331,17
n10332,26
n10333,16
n10334,45
n10335,35
n10336,15
n10337,7
n10338,9
n10339,1
n1034,15
n10340,4
n10341,5
n10342,3
n10343,5
n10344,26
n10346,3
n10347,29
n10348,33
n10349,23
n1035,13
n10350,11
n10351,2
n10352,3
n10353,1
n10354,2
n10355,2
n10356,2
n10357,2
n10358,15
n1036,15
n10360,9
n10361,21
n10362,24
n10363,19
n10364,18
n10365,26
n10366,21
n10367,16
n10368,26
n10369,15
n1037,15
n10370,17
n10371,22
n10372,24
n10373,13
n10374,22
n10375,14
n10376,32
n10377,23
n10378,50
n10379,34
n1038,25
n10380,19
n10381,5
n10382,9
n10383,5
n10384,6
n10385,4
n10386,3
n10387,5
n10388,27
n1039,17
n10390,7
n10391,31
n10392,33
n10393,34
n10394,12
n10395,2
n10396,2
n1040,16
n10402,17
n10404,6
n10405,21
n10406,30
n10407,27
n10408,23
n10409,25
n1041,8
n10410,21
n10411,24
n10412,25
n10413,20
n10414,46
n10415,41
n10416,22
n10417,7
n10418,8
n10419,1
n1042,23
n10420,5
n10421,3
n10422,4
n10423,5
n10424,26
n10426,4
n10427,32
n10428,33
n10429,35
n1043,14
n10430,21
n10431,1
n10432,8
n10434,1
n10438,22
n1044,20
n10440,2
n10441,26
n10442,32
n10443,26
n10444,22
n10445,33
n10446,23
n10447,22
n10448,33
n10449,18
n1045,26
n10450,20
n10451,26
n10452,23
n10453,19
n10454,26
n10455,17
n10456,19
n10457,21
n10458,16
n10459,17
n1046,19
n10460,21
n10461,5
n10462,12
n10463,17
n10464,13
n10465,15
n10466,12
n10467,11
n10468,15
n10469,9
n1047,8
n10470,24
n10471,5
n10472,27
n10473,14
n10474,28
n10475,17
n10476,40
n10477,18
n10478,51
n10479,61
n1048,25
n10480,31
n10481,5
n10482,18
n10483,6
n10484,7
n10485,2
n10486,2
n10487,2
n10488,40
n1049,13
n10490,6
n10491,26
n10492,31
n10493,45
n10494,22
n10495,6
n10496,12
n10497,2
n10498,3
n10499,1
n1050,19
n10500,1
n10501,1
n10502,25
n10504,6
n10505,26
n10506,27
n10507,32
n10508,25
n10509,36
n1051,29
n10510,28
n10511,34
n10512,36
n10513,18
n10514,58
n10515,48
n10516,28
n10517,6
n10518,17
n10519,1
n1052,12
n10520,5
n10521,4
n10522,5
n10523,5
n10524,34
n10526,1
n10527,24
n10528,29
n10529,38
n1053,10
n10530,18
n10531,1
n10532,10
n10533,2
n10534,3
n10538,31
n1054,15
n10540,6
n10541,34
n10542,41
n10543,32
n10544,32
n10545,39
n10546,31
n10547,34
n10548,39
n10549,25
n1055,4
n10550,25
n10551,32
n10552,26
n10553,18
n10554,32
n10555,25
n10556,60
n10557,19
n10558,58
n10559,57
n1056,26
n10560,28
n10561,2
n10562,11
n10563,2
n10564,2
n10565,1
n10566,1
n10567,1
n10568,44
n1057,22
n10570,8
n10571,44
n10572,52
n10573,51
n10574,26
n10575,2
n10576,4
n10577,3
n10578,3
n10579,1
n1058,24
n10580,1
n10581,1
n10582,33
n10584,10
n10585,44
n10586,48
n10587,37
n10588,34
n10589,43
n10590,34
n10591,28
n10592,43
n10593,24
n10594,52
n10595,61
n10596,31
n10597,5
n10598,14
n10599,4
n1060,16
n10600,5
n10601,4
n10602,3
n10603,4
n10604,45
n10606,5
n10607,40
n10608,46
n10609,44
n1061,22
n10610,22
n10611,3
n10612,7
n10617,1
n10618,32
n1062,25
n10620,5
n10621,41
n10622,42
n10623,40
n10624,37
n10625,43
n10626,35
n10627,34
n10628,43
n10629,23
n1063,3
n10630,20
n10631,31
n10632,26
n10633,16
n10634,31
n10635,11
n10636,15
n10637,19
n10638,17
n10639,11
n1064,13
n10640,19
n10641,27
n10642,43
n10643,22
n10644,44
n10645,28
n10646,58
n10647,43
n10648,26
n10649,8
n1065,12
n10650,17
n10651,6
n10652,8
n10653,5
n10654,10
n10655,9
n10656,53
n10658,10
n10659,34
n1066,14
n10660,38
n10661,39
n10662,18
n10663,7
n10664,18
n10665,2
n10666,3
n10667,1
n10668,1
n10669,1
n10670,23
n10672,5
n10673,31
n10674,33
n10675,28
n10676,30
n10677,39
n10678,31
n10679,28
n1068,14
n10680,39
n10681,24
n10682,56
n10683,64
n10684,36
n10685,5
n10686,23
n10687,6
n10688,10
n10689,2
n1069,15
n10690,5
n10691,5
n10692,51
n10694,5
n10695,24
n10696,36
n10697,45
n10698,22
n10699,3
n1070,21
n10700,16
n10701,3
n10702,3
n10703,1
n10705,1
n10706,23
n10708,11
n10709,31
n1071,18
n10710,34
n10711,24
n10712,22
n10713,30
n10714,26
n10715,21
n10716,30
n10717,23
n10718,23
n10719,32
n1072,23
n10720,24
n10721,24
n10722,32
n10723,21
n10724,59
n10725,17
n10726,64
n10727,54
n10728,31
n10729,3
n1073,18
n10730,20
n10731,2
n10732,2
n10735,2
n10736,38
n10738,5
n10739,41
n1074,26
n10740,47
n10741,37
n10742,28
n10744,9
n10750,33
n10752,4
n10753,36
n10754,45
n10755,32
n10756,31
n10757,41
n10758,30
n10759,26
n10760,41
n10761,25
n10762,59
n10763,57
n10764,35
n10765,10
n10766,18
n10767,5
n10768,6
n10769,2
n1077,6
n10770,4
n10771,4
n10772,53
n10774,9
n10775,48
n10776,49
n10777,46
n10778,28
n10779,3
n1078,2
n10780,17
n10781,2
n10782,2
n10786,34
n10788,5
n10789,44
n1079,12
n10790,48
n10791,28
n10792,35
n10793,40
n10794,27
n10795,32
n10796,40
n10797,23
n10798,24
n10799,31
n1080,9
n10800,25
n10801,23
n10802,31
n10803,17
n10804,16
n10805,23
n10806,15
n10807,16
n10808,23
n10809,16
n10810,13
n10811,18
n10812,16
n10813,13
n10814,18
n10815,22
n10816,33
n10817,15
n10818,41
n10819,25
n1082,9
n10820,58
n10821,23
n10822,54
n10823,54
n10824,36
n10825,8
n10826,15
n10827,8
n10828,11
n10829,6
n10830,5
n10831,5
n10832,39
n10834,9
n10835,40
n10836,49
n10837,47
n10838,14
n10839,3
n1084,13
n10840,11
n10842,2
n10843,1
n10844,1
n10845,1
n10846,23
n10848,12
n10849,36
n1085,6
n10850,41
n10851,36
n10852,40
n10853,49
n10854,41
n10855,37
n10856,49
n10857,19
n10858,57
n10859,53
n1086,20
n10860,26
n10861,6
n10862,13
n10863,5
n10864,4
n10866,2
n10867,2
n10868,35
n1087,3
n10870,4
n10871,34
n10872,39
n10873,47
n10874,24
n10875,2
n10876,8
n10877,1
n10878,2
n1088,4
n10882,37
n10884,7
n10885,40
n10886,42
n10887,44
n10888,37
n10889,44
n1089,4
n10890,32
n10891,36
n10892,44
n10893,32
n10894,29
n10895,38
n10896,31
n10897,25
n10898,38
n10899,12
n1090,18
n10900,60
n10901,28
n10902,62
n10903,69
n10904,35
n10905,10
n10906,21
n10907,7
n10908,7
n10909,2
n1091,26
n10910,6
n10911,5
n10912,46
n10914,9
n10915,45
n10916,48
n10917,46
n10918,22
n10919,2
n1092,26
n10920,10
n10921,2
n10922,2
n10926,21
n10928,6
n10929,29
n1093,17
n10930,33
n10931,27
n10932,30
n10933,43
n10934,33
n10935,27
n10936,43
n10937,25
n10938,61
n10939,62
n1094,21
n10940,29
n10941,10
n10942,16
n10943,3
n10944,3
n10945,2
n10946,8
n10947,8
n10948,45
n1095,26
n10950,12
n10951,58
n10952,59
n10953,38
n10954,20
n10955,2
n10956,8
n10957,2
n10958,2
n1096,28
n10962,40
n10965,35
n10966,43
n10967,35
n10968,32
n10969,40
n1097,14
n10970,31
n10971,32
n10972,40
n10973,27
n10974,35
n10975,44
n10976,26
n10977,30
n10978,44
n10979,18
n1098,5
n10980,16
n10981,31
n10982,25
n10983,12
n10984,31
n10985,23
n10986,42
n10987,26
n10988,43
n10989,19
n1099,23
n10990,52
n10991,59
n10992,24
n10993,4
n10994,13
n10995,2
n10996,3
n10997,2
n10999,2
n1100,15
n11000,36
n11002,4
n11003,43
n11004,42
n11005,53
n11006,19
n11007,4
n11008,10
n11009,2
n1101,21
n11010,2
n11011,1
n11012,1
n11013,1
n11014,35
n11016,8
n11017,41
n11018,47
n11019,29
n1102,28
n11020,28
n11021,36
n11022,29
n11023,26
n11024,36
n11025,24
n11026,71
n11027,54
n11028,21
n11029,4
n1103,24
n11030,11
n11031,3
n11032,3
n11033,2
n11034,2
n11035,3
n11036,38
n11038,4
n11039,46
n1104,10
n11040,49
n11041,46
n11042,18
n11043,1
n11044,5
n11045,2
n11046,2
n1105,3
n11050,32
n11052,5
n11053,47
n11054,44
n11055,30
n11056,27
n11057,42
n11058,37
n11059,28
n1106,21
n11060,42
n11061,26
n11062,27
n11063,36
n11064,25
n11065,27
n11066,36
n11067,21
n11068,53
n11069,32
n1107,15
n11070,72
n11071,54
n11072,30
n11073,9
n11074,15
n11075,7
n11076,4
n11077,4
n11078,6
n11079,8
n1108,20
n11080,51
n11082,5
n11083,31
n11084,34
n11085,42
n11086,14
n11087,6
n11088,8
n11089,2
n1109,25
n11090,7
n11091,2
n11093,2
n11094,35
n11096,8
n11097,33
n11098,35
n11099,38
n1110,14
n11100,34
n11101,44
n11102,36
n11103,43
n11104,44
n11105,22
n11106,74
n11107,58
n11108,36
n11109,5
n1111,20
n11110,20
n11111,2
n11112,4
n11113,4
n11114,4
n11115,5
n11116,50
n11118,3
n11119,40
n1112,24
n11120,47
n11121,42
n11122,17
n11123,5
n11124,8
n11125,3
n11126,4
n11127,1
n11128,1
n11129,1
n1113,29
n11130,24
n11132,9
n11133,33
n11134,39
n11135,34
n11136,23
n11137,38
n11138,27
n11139,20
n1114,27
n11140,38
n11141,34
n11142,18
n11143,39
n11144,27
n11145,27
n11146,39
n11147,27
n11148,25
n11149,33
n1115,29
n11150,27
n11151,18
n11152,33
n11153,16
n11154,17
n11155,22
n11156,19
n11157,13
n11158,22
n11159,15
n1116,28
n11160,15
n11161,16
n11162,13
n11163,14
n11164,16
n11165,7
n11166,5
n11167,7
n11168,5
n11169,6
n1117,25
n11170,5
n11171,4
n11172,13
n11173,9
n11174,20
n11175,11
n11176,22
n11177,11
n11178,29
n11179,20
n1118,29
n11180,44
n11181,31
n11182,23
n11183,4
n11184,15
n11185,2
n11186,2
n11187,2
n11188,2
n11189,2
n1119,23
n11190,34
n11192,4
n11193,24
n11194,27
n11195,21
n11196,10
n11197,2
n11198,5
n1120,19
n11201,1
n11203,1
n11204,17
n11206,1
n11207,19
n11208,24
n11209,18
n1121,23
n11210,21
n11211,26
n11212,21
n11213,19
n11214,26
n11215,17
n11216,36
n11217,29
n11218,16
n11219,2
n1122,7
n11220,4
n11221,1
n11222,1
n11226,30
n11228,2
n11229,20
n1123,19
n11230,23
n11231,22
n11232,10
n11234,5
n11236,1
n1124,16
n11240,12
n11242,3
n11243,19
n11244,23
n11245,17
n11246,15
n11247,21
n11248,11
n11249,13
n1125,19
n11250,21
n11251,19
n11252,14
n11253,23
n11254,14
n11255,16
n11256,23
n11257,11
n11258,25
n11259,16
n11260,44
n11261,32
n11262,15
n11263,3
n11264,9
n11265,5
n11266,7
n11267,4
n11268,2
n11269,4
n1127,15
n11270,24
n11272,1
n11273,27
n11274,32
n11275,26
n11276,10
n11278,3
n11279,2
n1128,22
n11280,2
n11281,1
n11282,1
n11283,1
n11284,14
n11286,7
n11287,21
n11288,28
n11289,21
n1129,27
n11290,15
n11291,23
n11292,16
n11293,17
n11294,23
n11295,16
n11296,30
n11297,41
n11298,8
n11299,5
n1130,21
n11300,6
n11301,3
n11302,4
n11303,2
n11304,3
n11305,3
n11306,23
n11308,3
n11309,22
n1131,24
n11310,23
n11311,22
n11312,12
n11313,2
n11314,3
n11316,1
n1132,25
n11320,17
n11322,1
n11323,20
n11324,25
n11325,16
n11326,16
n11327,21
n11328,16
n11329,14
n1133,11
n11330,21
n11331,12
n11332,11
n11333,13
n11334,14
n11335,8
n11336,13
n11337,13
n11338,14
n11339,17
n1134,2
n11340,12
n11341,12
n11342,17
n11343,7
n11344,20
n11345,11
n11346,27
n11347,18
n11348,29
n11349,35
n1135,24
n11350,15
n11351,3
n11352,5
n11353,1
n11354,2
n11355,1
n11356,2
n11357,2
n11358,28
n1136,14
n11360,1
n11361,25
n11362,28
n11363,28
n11364,10
n11366,5
n11369,1
n1137,26
n11371,1
n11372,20
n11374,2
n11375,23
n11376,27
n11377,21
n11378,16
n11379,25
n1138,30
n11380,16
n11381,22
n11382,25
n11383,15
n11384,35
n11385,35
n11386,12
n11387,2
n11388,6
n11389,1
n1139,26
n11390,1
n11391,2
n11392,1
n11393,2
n11394,21
n11396,3
n11397,21
n11398,23
n11399,25
n1140,16
n11400,17
n11401,1
n11402,6
n11403,2
n11404,1
n11408,16
n1141,2
n11410,4
n11411,23
n11412,22
n11413,11
n11414,13
n11415,16
n11416,13
n11417,13
n11418,16
n11419,15
n1142,17
n11420,13
n11421,17
n11422,14
n11423,17
n11424,17
n11425,10
n11426,25
n11427,14
n11428,37
n11429,36
n1143,22
n11430,16
n11431,1
n11432,5
n11434,2
n11437,1
n11438,18
n1144,17
n11440,1
n11441,18
n11442,23
n11443,26
n11444,6
n11445,2
n11446,6
n11447,1
n11448,1
n1145,25
n11452,13
n11454,6
n11455,14
n11456,16
n11457,17
n11458,17
n11459,20
n1146,19
n11460,17
n11461,14
n11462,20
n11463,15
n11464,42
n11465,37
n11466,22
n11467,4
n11468,4
n11469,1
n1147,20
n11470,3
n11471,3
n11473,3
n11474,26
n11476,6
n11477,23
n11478,30
n11479,30
n1148,24
n11480,15
n11481,1
n11482,6
n11488,22
n1149,29
n11490,3
n11491,19
n11492,27
n11493,20
n11494,21
n11495,26
n11496,20
n11497,20
n11498,26
n11499,15
n1150,23
n11500,10
n11501,18
n11502,15
n11503,14
n11504,18
n11505,11
n11506,13
n11507,16
n11508,15
n11509,11
n1151,32
n11510,16
n11511,8
n11512,12
n11513,13
n11514,10
n11515,10
n11516,13
n11517,3
n11518,22
n11519,6
n1152,22
n11520,24
n11521,15
n11522,28
n11523,10
n11524,28
n11525,27
n11526,12
n11527,3
n11528,8
n11529,2
n1153,20
n11530,2
n11531,2
n11532,3
n11533,3
n11534,23
n11536,4
n11537,18
n11538,21
n11539,18
n1154,30
n11540,12
n11541,1
n11542,5
n11548,17
n1155,18
n11550,7
n11551,20
n11552,22
n11553,15
n11554,13
n11555,16
n11556,11
n11557,12
n11558,16
n11559,10
n1156,16
n11560,35
n11561,26
n11562,12
n11563,3
n11564,4
n11565,2
n11566,2
n11567,2
n11568,2
n11569,2
n1157,24
n11570,19
n11572,2
n11573,16
n11574,23
n11575,23
n11576,9
n11578,3
n11579,1
n1158,12
n11580,2
n11582,1
n11583,1
n11584,20
n11586,1
n11587,18
n11588,23
n11589,16
n1159,13
n11590,19
n11591,21
n11592,16
n11593,17
n11594,21
n11595,17
n11596,20
n11597,23
n11598,20
n11599,19
n1160,12
n11600,23
n11601,9
n11602,28
n11603,10
n11604,30
n11605,32
n11606,14
n11607,3
n11608,9
n11609,3
n1161,16
n11610,4
n11611,1
n11613,1
n11614,28
n11616,5
n11617,18
n11618,20
n11619,22
n11620,6
n11621,1
n11622,3
n11623,2
n11624,2
n11625,1
n11626,1
n11627,1
n11628,19
n1163,12
n11630,4
n11631,22
n11632,23
n11633,15
n11634,18
n11635,18
n11636,12
n11637,15
n11638,18
n11639,10
n1164,25
n11640,29
n11641,28
n11642,10
n11643,3
n11644,7
n11645,4
n11646,5
n1165,32
n11650,23
n11652,5
n11653,19
n11654,25
n11655,22
n11656,11
n11657,2
n11658,6
n11659,1
n1166,22
n11660,1
n11664,15
n11666,4
n11667,20
n11668,22
n11669,14
n1167,24
n11670,20
n11671,21
n11672,18
n11673,15
n11674,21
n11675,14
n11676,14
n11677,16
n11678,12
n11679,15
n1168,20
n11680,16
n11681,12
n11682,5
n11683,15
n11684,14
n11685,7
n11686,15
n11687,10
n11688,25
n11689,17
n1169,19
n11690,31
n11691,14
n11692,36
n11693,34
n11694,12
n11695,3
n11696,4
n11697,1
n11698,3
n11699,3
n1170,24
n11700,1
n11701,3
n11702,19
n11704,4
n11705,21
n11706,27
n11707,29
n11708,12
n11709,2
n1171,18
n11710,4
n11711,2
n11712,2
n11713,2
n11714,2
n11715,2
n11716,17
n11718,6
n11719,26
n11720,26
n11721,18
n11722,17
n11723,25
n11724,17
n11725,16
n11726,25
n11727,17
n11728,32
n11729,24
n1173,2
n11730,12
n11731,7
n11732,8
n11733,2
n11734,3
n11735,5
n11736,4
n11737,5
n11738,23
n1174,16
n11740,2
n11741,15
n11742,17
n11743,21
n11744,11
n11745,2
n11746,5
n1175,2
n11752,21
n11754,1
n11755,19
n11756,15
n11757,11
n11758,15
n11759,16
n1176,2
n11760,12
n11761,12
n11762,16
n11763,18
n11764,16
n11765,24
n11766,18
n11767,18
n11768,24
n11769,19
n1177,17
n11770,35
n11771,14
n11772,33
n11773,25
n11774,11
n11775,2
n11776,6
n11778,3
n11779,1
n1178,29
n11780,1
n11781,1
n11782,22
n11784,4
n11785,27
n11786,27
n11787,31
n11788,13
n11789,1
n11790,5
n11792,1
n11796,20
n11798,2
n11799,20
n11800,24
n11801,18
n11802,15
n11803,21
n11804,16
n11805,14
n11806,21
n11807,17
n11808,41
n11809,26
n1181,10
n11810,12
n11811,4
n11812,8
n11813,1
n11814,2
n11815,1
n11818,19
n1182,8
n11820,4
n11821,21
n11822,20
n11823,21
n11824,10
n11826,2
n11828,1
n1183,20
n11832,13
n11834,3
n11835,14
n11836,19
n11837,17
n11838,13
n11839,20
n1184,8
n11840,14
n11841,16
n11842,20
n11843,20
n11844,15
n11845,25
n11846,23
n11847,16
n11848,25
n11849,16
n1185,8
n11850,13
n11851,19
n11852,14
n11853,14
n11854,19
n11855,9
n11856,15
n11857,16
n11858,15
n11859,8
n1186,8
n11860,16
n11861,7
n11862,7
n11863,8
n11864,7
n11865,7
n11866,8
n11867,12
n11868,17
n11869,2
n1187,22
n11870,9
n11871,19
n11872,14
n11873,22
n11874,13
n11875,26
n11876,14
n11877,21
n11878,13
n11879,25
n1188,17
n11880,15
n11881,28
n11882,22
n11883,31
n11884,19
n11885,26
n11886,27
n11887,39
n11888,31
n11889,49
n11890,39
n11891,59
n11892,47
n11893,52
n11895,2
n11896,11
n11897,23
n11898,2
n11899,4
n1190,9
n11900,6
n11901,10
n11902,13
n11903,3
n11904,5
n11905,6
n11906,15
n11907,20
n11908,13
n11909,8
n11910,15
n11911,30
n11913,17
n11914,33
n11915,44
n11916,26
n11917,48
n11918,1
n11919,4
n1192,13
n11920,16
n11921,20
n11922,2
n11923,2
n11924,5
n11925,7
n11926,4
n11927,1
n11928,2
n11929,8
n1193,8
n11930,16
n11931,19
n11932,3
n11933,2
n11934,3
n11935,23
n11937,3
n11938,27
n11939,46
n1194,22
n11940,27
n11941,39
n11942,41
n11943,25
n11944,27
n11945,41
n11946,22
n11947,42
n11948,38
n11949,55
n1195,27
n11950,34
n11951,52
n11954,10
n11955,19
n11957,1
n11958,4
n11959,9
n1196,22
n11960,9
n11962,1
n11963,4
n11964,11
n11965,11
n11966,10
n11967,6
n11968,10
n11969,31
n1197,1
n11971,10
n11972,22
n11973,35
n11974,30
n11975,42
n11978,7
n11979,16
n1198,2
n11980,1
n11981,4
n11982,6
n11983,12
n11984,12
n11985,3
n11986,6
n11987,9
n11988,15
n11989,18
n1199,19
n11990,5
n11991,5
n11992,5
n11993,17
n11995,13
n11996,32
n11997,40
n11998,32
n11999,29
n12000,38
n12001,26
n12002,31
n12003,38
n12004,26
n12005,31
n12006,40
n12007,34
n12008,21
n12009,40
n1201,20
n12010,35
n12011,41
n12012,27
n12013,43
n12014,29
n12015,50
n12016,31
n12017,57
n12018,37
n12019,55
n1202,22
n12021,1
n12022,13
n12023,18
n12024,2
n12025,2
n12026,3
n12027,8
n12028,8
n1203,27
n12030,4
n12031,10
n12032,18
n12033,18
n12034,2
n12035,8
n12036,9
n12037,22
n12039,9
n1204,13
n12040,31
n12041,58
n12042,36
n12043,52
n12045,2
n12046,13
n12047,21
n12049,1
n1205,29
n12050,4
n12051,11
n12052,11
n12053,1
n12054,6
n12055,10
n12056,16
n12057,13
n12058,2
n12059,4
n1206,19
n12060,4
n12061,22
n12063,12
n12064,30
n12065,51
n12066,32
n12067,36
n12068,44
n12069,33
n1207,25
n12070,32
n12071,44
n12072,22
n12073,37
n12074,28
n12075,49
n12076,41
n12077,56
n12079,1
n1208,31
n12080,5
n12081,15
n12084,2
n12085,9
n12086,10
n12087,4
n12088,2
n12089,4
n1209,11
n12090,6
n12091,10
n12092,6
n12093,5
n12094,9
n12095,24
n12097,11
n12098,27
n12099,40
n1210,14
n12100,36
n12101,40
n12103,3
n12104,12
n12105,19
n12106,1
n12107,5
n12108,6
n12109,9
n1211,29
n12110,9
n12111,2
n12112,4
n12113,12
n12114,17
n12115,20
n12116,4
n12117,2
n12118,5
n12119,21
n1212,13
n12121,10
n12122,19
n12123,46
n12124,39
n12125,26
n12126,45
n12127,39
n12128,29
n12129,45
n1213,13
n12130,26
n12131,27
n12132,39
n12133,30
n12134,24
n12135,39
n12136,15
n12137,13
n12138,20
n12139,15
n1214,17
n12140,12
n12141,20
n12142,21
n12143,22
n12144,16
n12145,28
n12146,10
n12147,38
n12148,33
n12149,51
n1215,21
n12150,25
n12151,45
n12152,30
n12153,56
n12154,36
n12155,44
n12157,1
n12158,4
n12159,14
n1216,15
n12160,1
n12161,5
n12162,6
n12163,13
n12164,14
n12166,5
n12167,10
n12168,18
n12169,17
n1217,5
n12170,6
n12171,7
n12172,12
n12173,27
n12175,17
n12176,33
n12177,40
n12178,28
n12179,50
n1218,26
n12181,1
n12182,6
n12183,17
n12186,1
n12187,15
n12188,15
n12189,1
n1219,19
n12190,3
n12191,5
n12192,13
n12193,15
n12194,2
n12195,3
n12196,3
n12197,19
n12199,12
n1220,29
n12200,23
n12201,45
n12202,30
n12203,25
n12204,39
n12205,24
n12206,30
n12207,39
n12208,24
n12209,33
n1221,4
n12210,23
n12211,54
n12212,28
n12213,56
n12214,1
n12215,4
n12216,16
n12217,25
n12218,1
n12219,6
n1222,18
n12220,9
n12221,17
n12222,19
n12224,4
n12225,10
n12226,17
n12227,23
n12228,7
n12229,8
n1223,18
n12230,9
n12231,25
n12233,7
n12234,26
n12235,42
n12236,26
n12237,43
n12239,2
n1224,28
n12240,13
n12241,26
n12242,1
n12243,6
n12244,7
n12245,15
n12246,16
n12247,1
n12248,5
n12249,11
n1225,7
n12250,20
n12251,21
n12252,4
n12253,3
n12254,7
n12255,24
n12257,8
n12258,18
n12259,41
n12260,30
n12261,32
n12262,37
n12263,23
n12264,29
n12265,37
n12266,24
n12267,21
n12268,28
n12269,20
n1227,17
n12270,22
n12271,28
n12272,11
n12273,34
n12274,25
n12275,46
n12276,34
n12277,37
n12278,26
n12279,67
n1228,20
n12280,38
n12281,62
n12283,1
n12284,9
n12285,15
n12286,1
n12287,3
n12288,5
n12289,9
n1229,23
n12290,11
n12291,3
n12292,1
n12293,3
n12294,11
n12295,12
n12296,3
n12297,5
n12298,7
n12299,28
n1230,26
n12301,12
n12302,30
n12303,39
n12304,29
n12305,44
n12306,1
n12307,2
n12308,7
n12309,12
n1231,21
n12311,4
n12312,5
n12313,11
n12314,8
n12316,3
n12317,3
n12318,8
n12319,8
n1232,19
n12320,2
n12321,1
n12322,1
n12323,17
n12325,18
n12326,27
n12327,45
n12328,38
n12329,33
n1233,26
n12330,51
n12331,41
n12332,33
n12333,51
n12334,28
n12335,46
n12336,39
n12337,52
n12338,27
n12339,50
n1234,10
n12342,14
n12343,22
n12344,3
n12345,4
n12346,7
n12347,12
n12348,16
n1235,9
n12350,4
n12351,5
n12352,12
n12353,14
n12354,9
n12355,6
n12356,13
n12357,25
n12359,9
n1236,11
n12360,28
n12361,42
n12362,31
n12363,39
n12365,2
n12366,6
n12367,20
n12368,1
n12369,3
n1237,7
n12370,6
n12371,15
n12372,17
n12373,1
n12374,4
n12375,11
n12376,16
n12377,17
n12378,4
n12379,6
n1238,25
n12380,6
n12381,23
n12383,7
