node,count
n11056,100
n11059,11
n11060,11
n11061,65
n11062,103
n11063,75
n11064,4
n11065,15
n11069,4
n11070,61
n11071,89
n11072,53
n11075,3
n11076,10
n11077,10
n11078,10
n11079,43
n11080,49
n11081,51
n11084,15
n11085,25
n11086,29
n11087,29
n11088,64
n11089,49
n11090,59
n11091,63
n11092,117
n11093,8
n11095,3
n11096,5
n11097,5
n11098,5
n11099,13
n11100,15
n11101,18
n11104,3
n11105,5
n11106,5
n11107,6
n11108,3
n11109,5
n11110,7
n11111,2
n11112,1
n11113,1
n11114,1
n11115,2
n11116,3
n11117,4
n11118,6
n11119,6
n11120,2
n11122,2
n11123,2
n11124,2
n11125,2
n11126,1
n11127,1
n11128,3
n11132,2
n11133,2
n11134,2
n11135,3
n11136,5
n11137,5
n11153,1
n11154,1
n11155,1
n11171,1
n11172,1
n11173,1
n1119,1
n1120,1
n1121,2
n1122,4
n1123,1
n1124,4
n1125,5
n1126,9
n1127,1
n1129,2
n1130,2
n1134,6
n1135,6
n1136,8
n1137,8
n1138,4
n1139,64
n1140,64
n1141,85
n1142,128
n1145,81
n1147,36
n1153,8
n1154,31
n1155,58
n1157,7
n1158,7
n1159,7
n11595,1
n11596,1
n11597,2
n11598,2
n1160,88
n11600,1
n11601,3
n11602,4
n11603,1
n1161,70
n11610,4
n11611,4
n11612,8
n11613,8
n11614,7
n11615,55
n11616,55
n11617,74
n11618,128
n11619,67
n1162,121
n11621,41
n11627,6
n11628,33
n11629,48
n1163,21
n11631,4
n11632,4
n11633,4
n11634,68
n11635,69
n11636,124
n11637,17
n11638,29
n11639,2
n1164,31
n11640,4
n11641,2
n11642,4
n11643,4
n11644,6
n11645,22
n11646,13
n11647,8
n11649,1
n1165,1
n11650,1
n11651,1
n11652,1
n11653,3
n11654,7
n11655,2
n11656,6
n1166,8
n11662,2
n11663,6
n11665,3
n1167,7
n11672,3
n11674,5
n1168,9
n11680,2
n11681,5
n1169,9
n11692,1
n11699,1
n1170,11
n1171,21
n11710,1
n11717,1
n1172,21
n1173,5
n1175,1
n1176,1
n1177,1
n1178,1
n1179,1
n1180,4
n1181,2
n1182,1
n1188,1
n1189,1
n1200,1
n1207,1
n12165,1
n12166,1
n12167,2
n12168,2
n12170,10
n12171,12
n12172,16
n12173,1
n12175,1
n12176,1
n12177,4
n12178,30
n12179,4
n12180,67
n12181,75
n12182,95
n12183,128
n12184,91
n12186,64
n12187,2
n12188,16
n12189,14
n12190,16
n12191,16
n12192,21
n12193,45
n12194,80
n12195,18
n12201,2
n12202,11
n12203,10
n12204,6
n12211,3
n12212,9
n12213,6
n12219,2
n12220,2
n12221,3
n12222,3
n12229,1
n12230,4
n12231,5
n12238,1
n12239,3
n12248,1
n12249,1
n12266,1
n12267,1
n12274,1
n12275,1
n12704,1
n12708,1
n12709,1
n12710,1
n12711,1
n12712,1
n12713,1
n12714,1
n12718,2
n12719,1
n12720,1
n12721,3
n12722,3
n12723,3
n12724,5
n12727,2
n12728,5
n12729,4
n1273,2
n12730,3
n12731,5
n12732,5
n12733,8
n12734,7
n12735,1
n12736,3
n12737,4
n12738,8
n12739,9
n1274,2
n12740,2
n12741,4
n12742,7
n12743,6
n12744,13
n12746,40
n12747,48
n12748,67
n12749,81
n1275,2
n12750,101
n12753,13
n12754,13
n12755,64
n12756,102
n12757,76
n12758,6
n12759,19
n1276,2
n12762,6
n12763,57
n12764,85
n12765,51
n12767,2
n12768,6
n12769,15
n12770,17
n12771,19
n12772,37
n12773,50
n12774,53
n12777,16
n12778,25
n12779,28
n1278,19
n12780,28
n12781,60
n12782,47
n12783,56
n12784,65
n12785,113
n12786,17
n12787,2
n12788,6
n12789,7
n1279,21
n12790,9
n12791,12
n12792,13
n12793,20
n12794,23
n12795,4
n12797,2
n12798,3
n12799,6
n1280,22
n12800,6
n12801,7
n12802,11
n12803,13
n12804,1
n12805,2
n12806,2
n12808,2
n12809,2
n12810,4
n12811,6
n12812,6
n12819,4
n12820,4
n12821,4
n12824,1
n12825,1
n12826,1
n12827,1
n12828,2
n12829,2
n1283,5
n12830,3
n12837,2
n12838,2
n12839,2
n1284,5
n12846,1
n12847,1
n12848,1
n1285,7
n12855,1
n12856,1
n12857,1
n1286,26
n12864,1
n12865,1
n12866,1
n1287,7
n1288,88
n1289,97
n1290,107
n1291,128
n1294,100
n1296,69
n1297,2
n1298,22
n1299,20
n1300,22
n1301,22
n1302,24
n1303,43
n1304,83
n1305,12
n1312,9
n1313,11
n1314,3
n1321,2
n1322,2
n1323,1
n1329,1
n1330,1
n1331,1
n13337,1
n13338,1
n13340,3
n13341,4
n13342,9
n13343,1
n13345,8
n13346,8
n13347,10
n13348,18
n13349,8
n13350,51
n13351,53
n13352,74
n13353,128
n13355,66
n13357,107
n13358,1
n13359,9
n13360,8
n13361,9
n13362,9
n13363,16
n13364,36
n13365,95
n13366,19
n13372,1
n13373,7
n13374,17
n13375,12
n13381,3
n13382,5
n13383,9
n13384,6
n13391,1
n13392,7
n13393,4
n13400,2
n13401,4
n13402,3
n13409,1
n1341,1
n13410,3
n13411,2
n13419,1
n13420,1
n13428,1
n13429,1
n13437,1
n13438,1
n13445,1
n13446,1
n1348,1
n1349,1
n13902,1
n13906,1
n13907,2
n13908,1
n13909,1
n13910,1
n13911,2
n13912,2
n13913,1
n13914,1
n13915,1
n13916,2
n13917,3
n13918,1
n13919,1
n13920,1
n13921,3
n13922,5
n13923,2
n13924,2
n13925,2
n13926,5
n13927,6
n13928,2
n13929,4
n13930,4
n13931,8
n13932,10
n13933,6
n13934,6
n13935,6
n13936,13
n13937,16
n13938,6
n13939,9
n13940,9
n13941,18
n13942,17
n13944,62
n13945,70
n13946,79
n13947,111
n13948,92
n13950,2
n13951,7
n13952,7
n13953,68
n13954,121
n13955,79
n13956,10
n13957,15
n13958,20
n13959,8
n13960,75
n13961,123
n13962,70
n13964,3
n13965,16
n13966,23
n13967,28
n13968,49
n13969,27
n13970,36
n13971,39
n13972,73
n13974,1
n13975,2
n13976,7
n13977,32
n13978,1
n13979,6
n13980,7
n13981,39
n13986,8
n13987,4
n13988,4
n13989,4
n13990,13
n13992,1
n13993,1
n13994,1
n13995,3
n13996,7
n13997,7
n13998,7
n13999,9
n14002,1
n14003,1
n14004,2
n14008,2
n1415,1
n1419,1
n1424,1
n1425,1
n1426,1
n1427,1
n1428,1
n1429,1
n1430,2
n1432,2
n1433,4
n1434,4
n1435,10
n1437,50
n1438,58
n1439,72
n1440,83
n1441,102
n1444,10
n1445,10
n1446,68
n1447,105
n1448,76
n1449,4
n1450,14
n1453,4
n14539,2
n1454,62
n14540,2
n14541,2
n14542,2
n14543,1
n14544,3
n14545,4
n14546,4
n14547,9
n14549,8
n1455,83
n14550,10
n14551,21
n14552,3
n14554,27
n14555,27
n14556,47
n14557,27
n14558,5
n14559,34
n1456,44
n14560,47
n14561,62
n14562,86
n14565,12
n14566,19
n14567,26
n14568,36
n14569,40
n14570,65
n14571,105
n14572,106
n14573,48
n14574,12
n14575,34
n14576,11
n14577,32
n14578,57
n14579,103
n14580,92
n14583,25
n14584,26
n14585,26
n14586,28
n14587,9
n14588,10
n14589,26
n1459,4
n14591,13
n14592,21
n14593,14
n14594,21
n14595,34
n14596,79
n14597,24
n14598,50
n14599,58
n1460,12
n14600,127
n14601,12
n14602,2
n14603,21
n14604,19
n14605,21
n14606,38
n14607,1
n14608,6
n14609,15
n1461,12
n14610,24
n14611,1
n14612,1
n14614,1
n14615,1
n14616,3
n14617,4
n14618,4
n1462,12
n14625,2
n14626,2
n14627,2
n1463,46
n1464,54
n14643,1
n14644,1
n14645,1
n1465,56
n1468,14
n1469,19
n1470,23
n1471,23
n1472,54
n1473,56
n1474,64
n1475,68
n1476,118
n1477,6
n1478,1
n1479,1
n1480,2
n1481,3
n1482,3
n1483,8
n1484,11
n1485,11
n1491,1
n1493,1
n1494,1
n1495,1
n1501,5
n1502,5
n1503,5
n1504,3
n1510,2
n1511,2
n1512,2
n1519,1
n15197,18
n15198,18
n15199,21
n1520,1
n15200,19
n15201,2
n15202,4
n15203,6
n15204,2
n15205,17
n15207,58
n15208,59
n15209,109
n1521,1
n15210,128
n15212,109
n15214,89
n15216,21
n15217,35
n15218,35
n15219,35
n15220,36
n15221,47
n15222,106
n15223,5
n15230,1
n15231,4
n15232,4
n15238,1
n15239,4
n15240,6
n15241,2
n15248,1
n15249,1
n15258,1
n15259,1
n15266,1
n15267,1
n1528,1
n1529,1
n1530,1
n1537,2
n1538,2
n1539,2
n1546,1
n1547,1
n1548,1
n1556,1
n15822,1
n15826,1
n15827,1
n15828,1
n15829,1
n15830,1
n15831,1
n15832,2
n15836,3
n15837,6
n15838,1
n15839,1
n15840,1
n15841,4
n15842,7
n15844,71
n15845,74
n15846,82
n15847,110
n15848,108
n15850,2
n15851,3
n15852,3
n15853,99
n15854,115
n15855,85
n15856,3
n15857,4
n15859,6
n15860,1
n15861,81
n15862,113
n15863,46
n15865,1
n15866,4
n15867,8
n15868,9
n15869,45
n15870,36
n15871,45
n15872,45
n15873,88
n15875,1
n15876,1
n15877,1
n15878,19
n15879,12
n15880,12
n15881,13
n15882,34
n15887,6
n15888,8
n15889,8
n15890,8
n15891,16
n15896,5
n15897,6
n15898,6
n15899,6
n15900,13
n15906,2
n15907,2
n15908,2
n15909,2
n15918,1
n1604,3
n1606,1
n1607,4
n1608,3
n1616,5
n1617,5
n1618,6
n1619,6
n1620,4
n1621,44
n1622,44
n1623,65
n1624,128
n1626,61
n1628,46
n1634,8
n1635,33
n1636,46
n1638,5
n1639,5
n1640,5
n1641,66
n1642,62
n1643,123
n1644,22
n1645,21
n1647,3
n16479,1
n1648,3
n16480,1
n16483,1
n16484,3
n16485,1
n16487,5
n16488,5
n16489,8
n1649,3
n16490,11
n16492,6
n16493,10
n16494,24
n16495,9
n16497,18
n16498,23
n16499,31
n1650,3
n16500,24
n16502,39
n16503,52
n16504,70
n16505,91
n16508,2
n16509,10
n1651,6
n16510,11
n16511,11
n16512,29
n16513,80
n16514,109
n16515,106
n16516,68
n16517,5
n16518,30
n16519,22
n1652,14
n16520,61
n16521,118
n16522,88
n16524,3
n16525,22
n16526,27
n16527,30
n16528,31
n16529,14
n1653,10
n16530,25
n16531,31
n16533,10
n16534,26
n16535,23
n16536,31
n16537,41
n16538,75
n16539,26
n1654,1
n16540,49
n16541,60
n16542,117
n16543,10
n16544,4
n16545,22
n16546,21
n16547,25
n16548,37
n16549,8
n16550,17
n16551,28
n16552,25
n16554,4
n16555,4
n16556,4
n16557,4
n16558,2
n16559,2
n16560,6
n16562,1
n16563,3
n16564,3
n16565,4
n16566,4
n16567,3
n16568,5
n16569,7
n1657,3
n1658,3
n1659,3
n1660,3
n1661,4
n1662,3
n1663,2
n1670,2
n1672,2
n1679,2
n1681,1
n1688,1
n1690,1
n1697,1
n1699,2
n1706,2
n1708,1
n1715,1
n1717,1
n17181,16
n17182,16
n17183,19
n17184,20
n17185,4
n17186,6
n17187,9
n17188,4
n17189,16
n17190,3
n17191,50
n17192,51
n17193,100
n17194,128
n17196,91
n17198,19
n17199,33
n17200,33
n17201,33
n17202,41
n17203,50
n17204,105
n17205,13
n17211,1
n17212,3
n17213,6
n17214,6
n17221,4
n17222,8
n17223,7
n17229,2
n17230,6
n17231,6
n1724,1
n17852,1
n17853,1
n17854,2
n17855,7
n17856,2
n17857,2
n17858,3
n17859,6
n17860,9
n17861,4
n17862,5
n17863,6
n17864,11
n17865,9
n17867,70
n17868,73
n17869,86
n17870,111
n17871,103
n17873,1
n17874,4
n17875,4
n17876,89
n17877,115
n17878,85
n17879,7
n17880,10
n17882,14
n17883,6
n17884,82
n17885,116
n17886,52
n17888,1
n17889,9
n17890,12
n17891,15
n17892,50
n17893,37
n17894,46
n17895,47
n17896,89
n17897,1
n17898,1
n17899,2
n17900,3
n17901,21
n17902,12
n17903,15
n17904,15
n17905,41
n17910,11
n17911,7
n17912,7
n17913,7
n17914,18
n17919,5
n17920,6
n17921,6
n17922,6
n17923,13
n17929,3
n17930,3
n17931,3
n17932,4
n17937,1
n17938,2
n17939,2
n17940,2
n17941,3
n17946,3
n17950,2
n17955,1
n17959,1
n17965,2
n17966,2
n17967,2
n17968,2
n17974,1
n17975,1
n17976,1
n17977,1
n1798,3
n1800,9
n1801,9
n1802,17
n1803,1
n1805,7
n1806,7
n1807,5
n1808,30
n1809,5
n1810,65
n1811,72
n1812,98
n1813,128
n1816,93
n1818,62
n1820,17
n1821,17
n1822,17
n1823,17
n1824,21
n1825,45
n1826,78
n1827,11
n1833,3
n1834,10
n1835,10
n1836,1
n1845,2
n1852,1
n18525,1
n18529,1
n1853,3
n18530,2
n18532,1
n18533,1
n18534,2
n18537,3
n18538,3
n18539,1
n1854,2
n18540,1
n18542,1
n18543,2
n18544,2
n18545,2
n18548,2
n18549,4
n18550,2
n18552,5
n18553,5
n18554,9
n18555,10
n18557,11
n18558,15
n18559,22
n18560,7
n18562,20
n18563,26
n18564,41
n18565,31
n18566,2
n18567,39
n18568,59
n18569,77
n18570,97
n18572,1
n18573,10
n18574,13
n18575,19
n18576,21
n18577,39
n18578,75
n18579,104
n18580,111
n18581,67
n18582,3
n18583,27
n18585,3
n18586,20
n18587,58
n18588,113
n18589,94
n18591,3
n18592,22
n18593,27
n18594,30
n18595,33
n18596,17
n18597,28
n18598,39
n18600,18
n18601,35
n18602,22
n18603,33
n18604,51
n18605,84
n18606,28
n18607,55
n18608,69
n18609,119
n1861,1
n18610,19
n18611,4
n18612,20
n18613,19
n18614,23
n18615,32
n18616,8
n18617,16
n18618,24
n18619,19
n1862,1
n18621,5
n18622,5
n18623,5
n18624,5
n18625,3
n18626,3
n18627,8
n18628,2
n18629,1
n1863,1
n18630,4
n18631,3
n18632,4
n18633,4
n18634,4
n18635,5
n18636,8
n18638,1
n18639,1
n18640,1
n18641,2
n18642,2
n18643,1
n18644,3
n18645,3
n18648,1
n18649,1
n18650,1
n18651,1
n18654,1
n18657,2
n18658,2
n18659,2
n18660,2
n18663,2
n18666,1
n18667,2
n18668,2
n18669,2
n18671,1
n18672,2
n1871,1
n1872,1
n1880,1
n1881,2
n1890,1
n1897,1
n1898,2
n1899,1
n1906,1
n1907,1
n19288,2
n19290,12
n19291,12
n19292,20
n19293,17
n19294,3
n19295,10
n19296,11
n19297,8
n19298,21
n19299,5
n19300,60
n19301,64
n19302,98
n19303,128
n19305,90
n19307,20
n19308,32
n19309,32
n19310,32
n19311,36
n19312,52
n19313,101
n19314,15
n19320,1
n19321,5
n19322,10
n19323,6
n19330,3
n19331,8
n19332,8
n19338,1
n19339,3
n19340,4
n19341,3
n19347,2
n19348,2
n19349,2
n19350,1
n19358,1
n19359,2
n19367,1
n19368,2
n19374,1
n19375,1
n19376,1
n1960,1
n1964,1
n1965,2
n1966,2
n1967,2
n1968,2
n1969,1
n1970,1
n1974,1
n1975,2
n1976,1
n1977,1
n1978,1
n1979,2
n1980,2
n1984,1
n1985,1
n1986,1
n1987,1
n1988,1
n1989,2
n1990,1
n1991,1
n1992,1
n1993,1
n1997,2
n1998,2
n19982,1
n19983,1
n19984,1
n19985,2
n19986,1
n19987,1
n19988,1
n19989,2
n1999,4
n19990,3
n19993,1
n19994,3
n19995,1
n19997,2
n19998,2
n19999,2
n2000,9
n20000,3
n20001,1
n20002,1
n20003,2
n20004,4
n20005,8
n20006,2
n20007,2
n20008,2
n20009,9
n20010,11
n20011,2
n20012,5
n20013,6
n20014,11
n20015,13
n20017,61
n20018,66
n20019,80
n2002,42
n20020,109
n20021,105
n20023,3
n20024,9
n20025,9
n20026,90
n20027,115
n20028,80
n20029,9
n2003,50
n20030,15
n20031,6
n20032,73
n20033,111
n20034,65
n20036,1
n20037,9
n20038,13
n20039,15
n2004,63
n20040,47
n20041,29
n20042,37
n20043,39
n20044,88
n20046,3
n20047,4
n20048,5
n20049,23
n2005,79
n20050,12
n20051,14
n20052,15
n20053,36
n20054,1
n20055,2
n20056,1
n20057,2
n20058,8
n20059,5
n2006,98
n20060,5
n20061,5
n20062,14
n20064,1
n20065,1
n20066,1
n20067,6
n20068,8
n20069,8
n20070,8
n20071,15
n20072,1
n20073,2
n20074,1
n20075,2
n20076,3
n20077,4
n20078,5
n20079,5
n20080,6
n20086,1
n20087,1
n20088,1
n20089,1
n2009,8
n20095,1
n20096,1
n20097,1
n20098,2
n2010,8
n20104,1
n20105,1
n20106,1
n20107,1
n2011,57
n20112,1
n20116,1
n2012,102
n2013,72
n2014,3
n20143,1
n20149,1
n2015,11
n20150,1
n20151,1
n20152,1
n20157,1
n20161,1
n2019,3
n2020,55
n2021,80
n2022,54
n2025,3
n2026,11
n2027,11
n2028,11
n2029,40
n2030,48
n2031,50
n2033,1
n2034,11
n2035,24
n2036,26
n2037,27
n2038,61
n2039,49
n2040,55
n2041,57
n2042,120
n2043,9
n2048,1
n2049,19
n2050,19
n2051,19
n2052,1
n2054,2
n2055,2
n2056,2
n2057,3
n2058,6
n2059,6
n2060,6
n2061,1
n2064,1
n2065,1
n2066,1
n2067,6
n2068,6
n20684,1
n2069,6
n20692,1
n20693,1
n20694,1
n20695,1
n20698,1
n20699,1
n2070,3
n20704,1
n20705,1
n20717,1
n20718,1
n20719,1
n2072,1
n20720,1
n20723,1
n20724,1
n20729,1
n2073,1
n20730,2
n20734,1
n20735,2
n20737,1
n20738,3
n20739,3
n2074,1
n20740,6
n20742,5
n20743,9
n20744,14
n20745,11
n20747,7
n20748,13
n20749,23
n2075,1
n20750,7
n20752,19
n20753,24
n20754,32
n20755,25
n20756,2
n20757,38
n20758,54
n20759,77
n2076,4
n20760,95
n20762,1
n20763,13
n20764,16
n20765,22
n20766,26
n20767,38
n20768,66
n20769,100
n2077,4
n20770,106
n20771,66
n20772,6
n20773,28
n20775,6
n20776,23
n20777,64
n20778,109
n20779,88
n2078,5
n20781,3
n20782,19
n20783,25
n20784,28
n20785,28
n20786,12
n20787,24
n20788,35
n20790,13
n20791,28
n20792,19
n20793,29
n20794,45
n20795,88
n20796,32
n20797,56
n20798,66
n20799,120
n20800,15
n20801,6
n20802,20
n20803,16
n20804,22
n20805,34
n20806,7
n20807,16
n20808,21
n20809,23
n20810,2
n20811,8
n20812,7
n20813,9
n20814,9
n20815,1
n20816,3
n20817,7
n20818,3
n2082,1
n20820,1
n20821,4
n20822,4
n20823,4
n20824,1
n20825,4
n20826,5
n20829,1
n2083,1
n20830,3
n20831,3
n20832,3
n20834,2
n20835,3
n20838,1
n20839,1
n2084,1
n20840,1
n20841,1
n20844,1
n20846,1
n20847,1
n20849,1
n2085,2
n20850,1
n20852,1
n20853,1
n2086,3
n2087,3
n20875,1
n20876,1
n20877,1
n20879,1
n20880,1
n20883,1
n20884,1
n20885,1
n20886,1
n20889,1
n20891,1
n20892,1
n20894,1
n20895,1
n20897,1
n20898,1
n20919,1
n20920,1
n20921,1
n20922,1
n20925,1
n2100,1
n2101,1
n2102,1
n2104,1
n2105,1
n2112,1
n2113,1
n2114,1
n2130,1
n2131,1
n2132,1
n21519,2
n21520,6
n21522,17
n21523,19
n21524,29
n21525,18
n21526,2
n21527,7
n21528,7
n21529,3
n21530,14
n21531,3
n21532,64
n21533,67
n21534,101
n21535,128
n21536,54
n21537,111
n21539,94
n21540,2
n21541,29
n21542,36
n21543,38
n21544,38
n21545,43
n21546,55
n21547,108
n21548,11
n21554,1
n21555,6
n21556,8
n21557,4
n21564,1
n21565,2
n21566,5
n21572,3
n21573,4
n21574,4
n21575,3
n21581,2
n21582,2
n21583,2
n21584,1
n21593,1
n21599,1
n21600,1
n21601,1
n21620,1
n21626,1
n21627,1
n21628,1
n21629,1
n21638,1
n21644,1
n21645,1
n21646,1
n21664,1
n21665,1
n2209,1
n2210,1
n2211,2
n2212,3
n2214,2
n2215,4
n2216,5
n2219,1
n2220,1
n22227,1
n22231,1
n22232,1
n2224,7
n22241,1
n22242,1
n22243,1
n22244,1
n22245,1
n22246,1
n2225,7
n22251,1
n22252,1
n2226,8
n22266,2
n22267,1
n2227,9
n22270,1
n22271,1
n22274,2
n22275,2
n22276,3
n22277,2
n22278,1
n22279,4
n2228,6
n22280,4
n22281,5
n22282,4
n22283,2
n22284,2
n22285,2
n22286,4
n22287,4
n22288,1
n22289,3
n2229,57
n22290,3
n22291,6
n22292,10
n22294,68
n22295,74
n22296,90
n22297,112
n22298,108
n2230,57
n22301,4
n22302,4
n22303,92
n22304,116
n22305,89
n22306,3
n22307,7
n22308,3
n22309,85
n2231,79
n22310,118
n22311,56
n22314,4
n22315,11
n22316,12
n22317,40
n22318,39
n22319,49
n2232,128
n22320,50
n22321,90
n22323,1
n22324,1
n22325,2
n22326,19
n22327,16
n22328,17
n22329,17
n22330,40
n22332,2
n22333,2
n22334,2
n22335,13
n22336,11
n22337,11
n22338,11
n22339,25
n2234,42
n22341,2
n22342,2
n22343,2
n22344,7
n22345,2
n22346,2
n22347,3
n22348,11
n22349,1
n22350,1
n22352,1
n22353,2
n22354,3
n22355,4
n22356,4
n22357,6
n22359,1
n22360,1
n22361,1
n22362,2
n22363,1
n22364,1
n22365,2
n22366,4
n22384,2
n22386,1
n22387,1
n22388,1
n22389,1
n22394,1
n22395,1
n22397,1
n22398,1
n2240,8
n22400,1
n22401,1
n22402,1
n2241,37
n2242,45
n22420,1
n2244,3
n2245,3
n2246,3
n2247,76
n2248,72
n2249,125
n2250,18
n2251,31
n2252,2
n2253,5
n2254,3
n2255,5
n2256,5
n2257,5
n2258,24
n2259,14
n2260,8
n2262,2
n2263,2
n2264,2
n2265,2
n2266,2
n2267,8
n2268,2
n2269,5
n2276,5
n2278,5
n2285,5
n2287,3
n2293,1
n2294,3
n23023,1
n23024,1
n23033,1
n23034,1
n23037,1
n23038,1
n23043,2
n23044,2
n2305,1
n23051,1
n23052,1
n23053,2
n23054,5
n23056,1
n23057,4
n23058,7
n23059,3
n23060,1
n23061,6
n23062,6
n23063,12
n23064,13
n23065,1
n23066,12
n23067,20
n23068,29
n23069,11
n23071,18
n23072,25
n23073,36
n23074,28
n23076,34
n23077,53
n23078,71
n23079,95
n23081,1
n23082,8
n23083,11
n23084,14
n23085,16
n23086,30
n23087,80
n23088,106
n23089,111
n23090,66
n23091,3
n23092,28
n23093,21
n23094,54
n23095,109
n23096,93
n23098,4
n23099,22
n23100,27
n23101,31
n23102,33
n23103,13
n23104,26
n23105,39
n23107,14
n23108,36
n23109,25
n2311,1
n23110,40
n23111,55
n23112,86
n23113,24
n23114,46
n23115,60
n23116,116
n23117,12
n23118,7
n23119,26
n2312,1
n23120,24
n23121,31
n23122,40
n23123,9
n23124,22
n23125,32
n23126,19
n23128,4
n23129,6
n23130,6
n23131,6
n23132,5
n23133,6
n23134,10
n23135,2
n23136,2
n23137,5
n23138,3
n23139,5
n2314,1
n23140,5
n23141,3
n23142,5
n23143,8
n23147,2
n23148,2
n23149,2
n23151,3
n23152,2
n23159,1
n23160,1
n23161,1
n23164,1
n23165,1
n23166,1
n23167,1
n23170,1
n23172,1
n23173,1
n23175,1
n23176,1
n23178,1
n23179,1
n2321,1
n2332,1
n2339,1
n23876,1
n23877,1
n23878,1
n23879,3
n23881,11
n23882,12
n23883,19
n23884,19
n23885,3
n23886,9
n23887,10
n23888,5
n23889,12
n23890,3
n23891,55
n23892,57
n23893,96
n23894,127
n23895,117
n23897,95
n23898,1
n23899,19
n23900,31
n23901,32
n23902,33
n23903,41
n23904,54
n23905,118
n23906,22
n23912,6
n23913,14
n23914,20
n23915,8
n23921,1
n23922,5
n23923,10
n23924,8
n23930,2
n23931,3
n23932,3
n23933,2
n23939,3
n23940,2
n23941,4
n23942,1
n23949,2
n23950,3
n23951,1
n23960,1
n23966,1
n23967,1
n23968,1
n23986,1
n2442,1
n2443,1
n2444,2
n2445,2
n2447,12
n2448,14
n2449,16
n2450,2
n2452,3
n2453,3
n2454,3
n2455,30
n2456,3
n2457,74
n2458,86
n2459,92
n2460,128
n2462,71
n2463,2
n2464,16
n2465,14
n24650,1
n24651,1
n2466,16
n24660,1
n24661,1
n24662,1
n24663,1
n24664,1
n24665,1
n2467,16
n24670,2
n24671,3
n24673,1
n24674,1
n24675,4
n24676,3
n24677,3
n24678,3
n24679,3
n2468,21
n24680,5
n24681,7
n24682,3
n24683,4
n24684,4
n24685,11
n24686,10
n24687,2
n24688,7
n24689,8
n2469,52
n24690,15
n24691,22
n24693,66
n24694,76
n24695,96
n24696,128
n24697,112
n24699,2
n2470,83
n24700,5
n24701,5
n24702,97
n24703,127
n24704,93
n24705,5
n24706,9
n24707,16
n24708,4
n24709,90
n2471,19
n24710,128
n24711,72
n24713,1
n24714,12
n24715,22
n24716,24
n24717,74
n24718,41
n24719,59
n24720,62
n24721,120
n24722,1
n24723,6
n24724,6
n24725,8
n24726,39
n24727,12
n24728,17
n24729,17
n24730,53
n24731,1
n24732,2
n24733,2
n24734,3
n24735,10
n24736,7
n24737,9
n24738,9
n24739,18
n24741,1
n24742,1
n24743,1
n24744,5
n24745,14
n24746,14
n24747,15
n24748,21
n24750,1
n24751,1
n24752,1
n24753,8
n24754,3
n24755,4
n24756,4
n24757,11
n24758,1
n24759,1
n24761,1
n24762,2
n24763,3
n24764,4
n24765,4
n24766,5
n24768,1
n24769,1
n24770,1
n24771,3
n24772,3
n24773,3
n24774,3
n24775,5
n2478,12
n24780,1
n24781,1
n24782,1
n24783,1
n24784,3
n2479,12
n24791,1
n24792,1
n24793,1
n24799,2
n2480,6
n24800,2
n24801,2
n24802,2
n2487,4
n2488,6
n2489,5
n2496,2
n2497,5
n2498,5
n2505,2
n2506,3
n2507,3
n2513,1
n2514,3
n2515,3
n25233,1
