node,count
n1282,75
n1283,75
n1285,63
n1286,26
n1287,75
n1288,75
n1290,63
n1291,26
n1292,75
n1293,75
n1295,62
n1296,26
n1297,75
n1298,75
n1300,37
n1301,73
n1302,75
n1304,42
n1305,73
n1306,75
n1308,41
n1309,73
n1310,75
n1312,42
n1313,71
n1314,75
n1316,38
n1317,72
n1318,75
n1320,37
n1321,71
n1322,75
n1324,70
n1325,75
n1326,71
n1327,73
n1328,75
n1330,72
n1331,71
n1332,75
n1334,72
n1335,73
n1336,75
n1338,72
n1339,73
n1340,75
n1342,70
n1343,72
n1344,75
n1346,5
n1347,8
n1348,8
n1349,8
n1350,9
n1351,4
n1352,10
n1353,10
n1354,19
n1355,85
n1356,8
n1357,5
n1358,8
n1359,35
n1360,37
n1361,32
n1362,35
n1363,101
n1365,72
n1366,70
n1367,75
n1369,3
n1370,11
n1371,10
n1372,10
n1373,15
n1374,30
n1375,70
n1377,71
n1378,71
n1379,75
n1381,71
n1382,71
n1383,75
n1385,26
n1386,75
n1387,67
n1388,66
n1389,75
n1391,68
n1392,68
n1393,75
n1395,68
n1396,71
n1397,75
n1399,68
n1400,71
n1401,75
n1403,69
n1404,70
n1405,75
n1407,68
n1408,74
n1409,75
n1411,17
n1412,33
n1413,26
n1414,71
n1415,75
n1416,75
n1417,75
n1419,27
n1420,54
n1421,88
n1422,46
n1423,65
n1424,75
n1425,61
n1426,75
n1428,75
n1429,54
n1430,75
n1432,75
n1433,55
n1434,75
n1436,67
n1437,69
n1438,75
n1440,70
n1441,67
n1442,75
n1444,75
n1445,60
n1446,75
n1448,3
n1449,1
n1450,3
n1451,3
n1452,3
n1453,4
n1454,4
n1455,4
n1456,10
n1457,76
n1458,33
n1459,6
n1460,6
n1461,6
n1462,33
n1463,34
n1464,100
n1466,47
n1467,41
n1468,55
n1469,101
n1470,5
n1471,7
n1472,11
n1473,25
n1474,8
n1475,8
n1476,8
n1477,22
n1478,25
n1479,71
n1481,49
n1482,39
n1483,54
n1484,100
n1485,5
n1486,6
n1487,9
n1488,24
n1489,5
n1490,5
n1491,5
n1492,20
n1493,24
n1494,70
n1496,36
n1497,47
n1498,57
n1499,103
n1503,26
n1504,3
n1505,3
n1506,3
n1507,29
n1508,36
n1509,82
n1511,6
n1512,3
n1513,6
n1514,6
n1515,5
n1516,3
n1517,5
n1518,5
n1519,10
n1520,76
n1521,7
n1522,7
n1523,8
n1524,35
n1525,33
n1526,36
n1527,102
n1529,14
n1530,32
n1531,41
n1532,70
n1534,3
n1535,2
n1536,3
n1537,3
n1538,1
n1539,3
n1540,3
n1541,3
n1542,8
n1543,74
n1544,34
n1545,6
n1546,6
n1547,6
n1548,33
n1549,34
n1550,100
n1552,8
n1553,4
n1554,8
n1555,8
n1556,7
n1557,4
n1558,7
n1559,7
n1560,12
n1561,78
n1562,5
n1563,6
n1564,6
n1565,33
n1566,33
n1567,36
n1568,102
n1570,18
n1571,21
n1572,33
n1573,61
n1575,17
n1576,21
n1577,33
n1578,61
n1580,47
n1581,10
n1582,10
n1583,17
n1584,46
n1585,48
n1586,53
n1588,6
n1589,24
n1590,47
n1591,48
n1592,53
n1594,35
n1595,9
n1596,31
n1597,41
n1598,70
n1600,4
n1601,23
n1602,46
n1603,48
n1604,53
n1606,6
n1607,7
n1608,22
n1609,37
n1610,65
n1613,67
n1614,25
n1615,56
n1616,75
n1619,17
n1620,35
n1621,62
n1623,53
n1628,34
n1629,75
n1631,57
n294,2
n295,2
n301,5
n302,8
n305,4
n306,14
n307,32
n308,3
n309,5
n310,3
n332,1
n333,2
n334,3
n335,6
n336,10
n337,22
n338,41
n339,70
n350,10
n352,13
n353,41
n354,1
n356,3
n373,4
n374,12
n375,28
n376,41
n377,70
n379,112
n380,3
n381,1
n383,1
n384,5
n385,8
n387,3
n388,17
n389,2
n390,45
n391,35
n394,8
n395,20
n396,24
n397,49
n398,4
n399,4
n400,1
n402,7
n403,5
n404,36
n405,1
n406,1
n407,42
n408,25
n409,22
n410,22
n411,41
n412,36
n413,67
n414,75
n418,2
n423,33
n425,43
n426,38
n427,75
n428,75
n434,1
n435,29
n436,41
n437,41
n438,70
n440,41
n445,1
n448,1
n449,1
n454,33
n455,41
n456,70
n458,41
n464,2
n468,31
n469,41
n470,70
n472,41
n478,5
n482,32
n483,41
n484,70
n486,41
n487,2
n494,33
n495,41
n496,70
n498,41
n507,32
n508,41
n509,70
n511,41
n519,30
n520,41
n521,70
n523,41
n530,28
n531,41
n532,70
n534,40
n535,2
n536,4
n537,3
n538,14
n539,1
n540,29
n541,41
n542,70
n544,41
n548,10
n549,20
n553,29
n554,41
n555,70
n557,41
n564,33
n565,41
n566,70
n568,1
n569,3
n571,4
n572,9
n573,27
n575,13
n576,17
n577,21
n578,51
n579,1
n581,1
n582,4
n583,1
n584,10
n588,4
n589,4
n590,6
n591,2
n592,6
n593,75
n595,41
n600,31
n601,41
n602,70
n604,41
n616,28
n617,41
n618,70
n620,41
n624,30
n625,41
n626,70
n628,41
n634,28
n635,41
n636,70
n638,3
n645,20
n646,26
n647,28
n648,51
n650,7
n653,1
n654,2
n655,2
n656,2
n657,4
n658,2
n659,4
n660,75
n662,41
n668,26
n669,41
n670,70
n672,41
n681,28
n682,41
n683,70
n685,42
n686,63
n688,1
n689,4
n690,21
n691,48
n692,32
n693,35
n694,50
n695,51
n696,110
n697,2
n698,3
n699,1
n700,1
n701,1
n702,2
n703,2
n704,2
n705,4
n709,1
n710,2
n711,5
n713,28
n714,1
n715,2
n716,2
n717,5
n718,4
n719,4
n720,5
n721,7
n722,9
n723,2
n724,75
n725,3
n726,3
n730,2
n731,2
n732,2
n733,6
n734,7
n735,7
n736,9
n737,18
n738,13
n739,4
n740,5
n741,1
n742,5
n743,6
n744,7
n745,8
n746,17
n747,6
n748,11
n749,5
n750,6
n751,16
n752,19
n753,38
n754,40
n755,12
n756,12
n757,37
n758,41
n759,70
n761,10
n764,3
n765,3
n766,3
n767,9
n768,13
n769,13
n770,16
n771,26
n772,52
n773,28
n774,65
n779,2
n780,3
n781,3
n782,14
n783,18
n784,19
n785,26
n786,54
n787,39
n788,64
n794,13
n795,7
n809,5
n813,2
n814,2
n815,5
n816,8
n817,16
n818,6
n819,11
n820,5
n821,15
n822,19
n823,38
n824,12
n825,35
n826,41
n827,70
n829,2
n831,1
n832,2
n833,2
n834,2
n835,3
n836,3
n838,3
n839,1
n840,1
n841,3
n842,9
n843,16
n844,7
n845,9
n846,11
n847,1
n848,9
n849,11
n850,18
n851,7
n852,16
n853,18
n854,41
n855,8
n856,15
n857,39
n858,41
n859,70
n861,24
n862,27
n863,36
n864,62
n865,61
n866,75
n868,58
n869,25
n870,23
n871,36
n872,54
n873,75
n875,59
n876,23
n877,25
n878,36
n879,63
n880,75
n882,62
n883,27
n884,27
n885,36
n886,58
n887,75
n889,62
n890,31
n891,23
n892,36
n893,55
n894,75
n896,54
n897,25
n898,19
n899,36
n900,55
n901,75
n903,57
n904,23
n905,25
n906,36
n907,53
n908,75
n910,57
n911,25
n912,27
n913,36
n914,61
n915,75
n917,56
n918,1
n919,29
n920,12
n921,33
n922,45
n923,57
n924,116
n925,1
n926,5
n927,21
n932,1
n933,6
n936,1
n937,1
n938,13
n940,40
n941,4
n942,7
n943,17
n944,43
n945,75
n947,55
n948,16
n949,19
n950,36
n951,52
n952,55
n953,102
n960,1
n961,1
n962,1
n963,3
n965,56
n966,38
n967,55
n968,56
n969,118
n972,1
n973,1
n974,2
n975,2
n980,1
n981,2
n983,67
n985,15
n986,23
n987,37
n988,52
n989,101
n993,2
n994,3
n995,7
n996,1
n997,3
n998,17
po000,128
po001,128
po002,128
po003,128
po004,128
po005,128
po006,128
po007,128
po008,128
po009,128
po010,128
po011,128
po012,128
po013,128
po014,128
po015,128
po016,128
po017,128
po018,128
po019,128
po020,128
po021,128
po022,128
po023,128
po024,128
po025,128
po026,128
po027,128
po028,128
po029,128
po030,128
po031,128
po032,128
po033,128
po034,128
po035,128
po036,128
po037,128
po038,128
po039,128
po040,128
po041,128
po042,128
po043,128
po044,128
po045,128
po046,128
po047,128
po048,128
po049,128
po050,128
po051,128
po052,128
po053,128
po054,128
po055,128
po056,128
po057,128
po058,128
po059,128
po060,128
po061,128
po062,128
po063,128
po064,128
po065,128
po066,128
po067,128
po068,128
po069,128
po070,128
po071,128
po072,128
po073,128
po074,128
po075,128
po076,128
po077,128
po078,128
po079,128
po080,128
po081,128
po082,128
po083,128
po084,128
po085,128
po086,128
po087,128
po088,128
po089,128
po090,128
po091,128
po092,128
po093,128
po094,128
po095,128
po096,128
po097,128
po098,128
po099,128
po100,128
po101,128
po102,128
po103,128
po104,128
po105,128
po106,128
po107,128
po108,128
po109,128
po110,128
po111,128
po112,128
po113,128
po114,128
po115,128
po116,128
po117,128
po118,128
po119,128
po120,128
po121,128
po122,128
po123,128
po124,128
po125,128
po126,128
po127,128
po128,128
po129,128
po130,128
po131,128
po132,128
po133,128
po134,128
po135,128
po136,128
po137,128
po138,128
po139,128
po140,128
po141,128
