node,count
n1342,95
n1343,65
n1344,24
n1348,36
n1349,65
n135,72
n1350,81
n1351,81
n1352,110
n1353,110
n1354,128
n1355,92
n1356,128
n1357,110
n1358,121
n1359,46
n136,59
n1363,63
n1364,121
n1365,127
n1366,92
n1367,126
n1368,106
n1377,30
n1378,124
n1379,122
n1380,109
n1381,77
n1382,120
n1383,126
n1384,46
n1388,83
n1389,126
n1390,125
n1391,44
n1395,80
n1396,125
n1397,95
n1398,92
n1399,42
n140,128
n1403,62
n1404,92
n1405,98
n1406,95
n1407,114
n1408,74
n1409,123
n1410,123
n1411,126
n1412,99
n1413,127
n1414,127
n1415,120
n1416,121
n1417,89
n1418,94
n1419,119
n1420,19
n1421,111
n1422,121
n1423,124
n1424,122
n1425,104
n1426,87
n1427,122
n1428,117
n1429,55
n143,84
n1430,111
n1431,119
n1432,66
n1433,66
n1434,124
n1435,65
n1436,91
n1437,122
n1438,124
n1439,71
n1440,101
n1441,117
n1442,128
n1443,51
n1447,87
n1448,128
n1449,97
n147,90
n148,128
n1487,82
n1488,89
n1489,95
n1490,112
n1491,98
n1492,26
n1496,48
n1497,98
n1498,76
n1499,96
n1500,115
n1501,128
n1502,110
n1503,108
n1504,128
n1505,117
n1506,35
n151,23
n1510,53
n1511,117
n1512,117
n1513,35
n1517,52
n1518,117
n1519,88
n1520,57
n1521,17
n1525,23
n1526,57
n1527,64
n1528,63
n1529,89
n1530,114
n1531,127
n1532,127
n1533,119
n1534,84
n1535,125
n1536,106
n1537,126
n1538,124
n1539,101
n1540,125
n1541,91
n1542,126
n1543,115
n1544,120
n1545,101
n1546,93
n1547,76
n1548,107
n1549,53
n1550,4
n1551,3
n1556,26
n1557,1
n1558,11
n1559,11
n1560,22
n1561,53
n1562,118
n1563,118
n1564,47
n1568,62
n1569,118
n1570,104
n1571,56
n1572,19
n1576,30
n1577,56
n1578,120
n1579,49
n1583,77
n1584,120
n1585,116
n1586,44
n1590,71
n1591,116
n1592,59
n1593,66
n1594,77
n1595,71
n1596,93
n1597,121
n1598,118
n1599,118
n1600,124
n1601,126
n1602,101
n1603,96
n1604,126
n1605,105
n1606,113
n1607,126
n1608,91
n1609,97
n1610,126
n1611,121
n1612,91
n1613,120
n1614,101
n1615,121
n1616,119
n1617,99
n1618,70
n1619,116
n1620,75
n1621,116
n1622,117
n1623,124
n1624,93
n1625,126
n1626,103
n1627,55
n1628,20
n1632,37
n1633,55
n1634,46
n1635,19
n1639,37
n1640,46
n1641,78
n1642,26
n1643,26
n1644,18
n1646,67
n1647,78
n1648,55
n1649,71
n1650,117
n1651,18
n1652,23
n1653,47
n1654,54
n1655,86
n1656,97
n1657,127
n1658,99
n1659,127
n166,6
n1660,124
n1661,89
n1662,126
n1663,98
n1664,126
n1665,98
n1666,108
n1667,95
n1668,117
n1669,102
n1670,1
n1675,28
n1676,2
n1679,2
n168,1
n1680,28
n1681,20
n1682,76
n1683,18
n1687,35
n1688,76
n1689,76
n1690,20
n1694,36
n1695,76
n1696,40
n1697,40
n1698,59
n1699,59
n170,66
n1700,41
n1701,76
n1702,52
n1703,15
n1707,28
n1708,52
n171,22
n1714,64
n1715,60
n1716,15
n1720,30
n1721,60
n1722,60
n1723,31
n1724,60
n1725,84
n1726,60
n1727,78
n1728,100
n1729,58
n173,9
n1730,41
n1731,64
n1732,47
n1733,55
n1734,71
n1735,99
n1736,112
n1737,102
n1738,117
n1739,126
n1740,22
n1741,91
n1742,105
n1743,66
n1744,107
n1745,111
n1746,126
n1747,101
n1748,126
n1749,102
n1750,21
n1751,33
n1752,8
n1756,13
n1757,33
n1758,56
n1759,20
n1763,30
n1764,56
n1765,55
n1766,17
n1770,34
n1771,55
n1772,28
n1773,24
n1774,35
n1775,39
n1776,31
n1777,47
n1778,50
n1779,51
n1780,11
n1781,11
n1782,17
n1783,27
n1786,41
n1787,46
n1788,50
n1789,50
n1790,50
n1791,29
n1792,46
n1793,46
n1794,21
n1795,34
n1796,37
n1797,94
n1798,89
n1799,104
n1800,103
n1801,113
n1802,117
n1808,31
n1809,26
n1810,4
n1814,10
n1815,26
n1816,21
n1817,29
n1818,8
n1822,9
n1823,29
n1824,26
n1825,16
n1826,26
n1827,35
n1828,26
n1829,32
n1830,11
n1834,17
n1835,32
n1836,28
n1837,28
n1838,14
n1839,32
n1840,32
n1841,24
n1842,19
n1843,31
n1844,24
n1845,30
n1846,42
n1847,28
n1848,32
n1850,32
n1851,23
n1852,41
n1853,42
n1854,42
n1855,27
n1856,31
n1857,12
n1861,18
n1862,31
n1868,12
n187,90
n1870,3
n1871,3
n1872,5
n1873,16
n1874,34
n1875,20
n1876,31
n1877,13
n1878,31
n1879,18
n1880,32
n1881,31
n1882,17
n1883,23
n1884,22
n1885,29
n1886,34
n1887,34
n1888,35
n1889,32
n1890,34
n1891,4
n1892,3
n1896,4
n1897,4
n1898,7
n1899,3
n190,5
n1903,3
n1904,7
n1905,6
n1910,2
n1911,6
n1912,2
n1913,3
n1914,5
n1915,12
n1916,12
n1917,12
n1918,11
n1919,11
n1920,12
n1921,2
n1922,15
n1923,15
n1924,12
n1925,15
n1926,23
n1927,23
n1928,5
n193,70
n1934,1
n1939,1
n194,9
n1941,5
n1942,5
n195,75
n1950,1
n1956,1
n1957,1
n1958,1
n1959,1
n1962,1
n1963,1
n1967,1
n1968,1
n1969,5
n1970,10
n1971,1
n1975,2
n1976,10
n1977,12
n1982,3
n1983,12
n1989,15
n1990,12
n1991,9
n1992,12
n1993,9
n1994,16
n2011,1
n2016,6
n2017,1
n2020,1
n2021,6
n2023,12
n2025,6
n2026,6
n2028,1
n2031,5
n2036,5
n2037,5
n2038,5
n2039,5
n2040,5
n2041,6
n2042,6
n2043,6
n2044,6
n2045,6
n205,90
n2050,6
n2051,6
n2052,6
n2053,12
n2057,12
n2058,12
n2059,12
n206,128
n2060,12
n2061,12
n2062,12
n2063,12
n2066,15
n2067,15
n2068,15
n2070,1
n2071,1
n2072,1
n2073,1
n2074,18
n2075,18
n2076,18
n2077,18
n2078,5
n208,1
n2082,12
n2083,12
n2084,8
n2085,16
n2086,16
n2087,4
n2088,4
n2089,8
n2092,18
n2093,18
n2094,16
n2095,13
n2096,16
n2097,3
n2098,11
n2099,21
n2100,21
n2101,8
n2102,8
n2103,37
n2104,37
n2105,44
n2106,42
n2107,45
n2108,34
n2109,11
n211,127
n2110,21
n2111,48
n2112,56
n2113,12
n2114,7
n2115,12
n2116,52
n2117,61
n2118,64
n2119,57
n212,10
n2120,76
n2121,96
n2122,119
n2123,82
n2124,121
n2125,117
n2126,108
n2127,88
n2128,113
n2129,117
n2130,120
n2131,94
n2132,125
n2133,120
n2134,108
n2135,90
n2136,112
n2137,87
n2138,115
n2139,121
n2140,125
n2141,105
n2142,123
n2143,81
n2144,122
n2145,126
n2146,128
n2147,100
n2148,102
n2149,128
n215,128
n2150,65
n2151,128
n2152,128
n2153,128
n2154,108
n2155,81
n2156,102
n2157,93
n2158,59
n2159,102
n216,127
n2160,50
n2161,102
n2162,102
n2163,102
n2164,75
n217,11
n2208,3
n2209,127
n2210,101
n2211,128
n2212,128
n2225,90
n2226,109
n2227,127
n2228,127
n2229,66
n223,127
n224,119
n2263,10
n2264,126
n2265,102
n2266,128
n2267,127
n2291,4
n2292,82
n2293,78
n2294,120
n2295,122
n2296,33
n2325,1
n2326,1
n2327,114
n2328,89
n2329,118
n2330,118
n2353,11
n2354,87
n2355,81
n2356,112
n2357,113
n2358,52
n237,128
n238,128
n2385,103
n2386,90
n2387,101
n2388,101
n2413,2
n2414,114
n2415,80
n2416,118
n2417,117
n2445,2
n2446,83
n2447,81
n2448,103
n2449,105
n2450,55
n2477,82
n2478,74
n2479,116
n2480,117
n2481,41
n2482,81
n2483,61
n2484,95
n2494,5
n2495,88
n2496,97
n2497,1
n2498,76
n2499,117
n2501,95
n2502,105
n2503,55
n2504,110
n2505,110
n2506,104
n2507,59
n2508,107
n2509,95
n2510,65
n2511,3
n2512,85
n2513,116
n2514,114
n2515,64
n2516,115
n2517,80
n2518,114
n2519,2
n2520,104
n2521,123
n2522,65
n2523,124
n2524,125
n2525,127
n2527,100
n2528,127
n2529,74
n2530,127
n2531,128
n2532,128
n2534,87
n2535,102
n2550,2
n2551,128
n2552,125
n2553,101
n2554,102
n2555,3
n2556,48
n2557,28
n2558,52
n2559,83
n2560,122
n2561,107
n2562,127
n2563,6
n2564,127
n2565,75
n2566,127
n2567,26
n2568,6
n2569,6
n2570,17
n2571,120
n2572,87
n2573,127
n2574,66
n2575,127
n2576,86
n2577,94
n2578,123
n2579,97
n258,9
n2580,113
n2581,32
n2582,114
n2583,67
n2584,86
n2585,91
n2586,116
n2587,87
n2588,62
n2589,29
n2590,63
n2591,23
n2592,79
n2593,104
n2594,33
n2595,71
n2596,104
n2597,37
n2598,117
n2599,54
n2600,117
n2601,16
n2602,88
n2603,39
n2604,88
n2605,61
n2606,41
n2607,71
n2608,20
n2609,38
n2610,61
n2611,12
n2613,24
n2614,16
n2615,4
n2617,31
n2618,37
n2619,34
n2620,41
n2621,39
n2622,24
n2623,16
n2624,18
n2625,24
n2626,25
n2627,58
n2628,65
n2629,67
n2630,78
n2631,82
n2632,86
n2633,97
n2634,95
n2635,84
n2636,104
n2637,111
n2638,114
n2639,99
n2640,117
n2641,113
n2642,86
n2643,101
n2644,115
n2645,95
n2646,67
n2647,83
n2648,79
n2649,82
n2650,87
n2651,50
n2652,52
n2653,66
n2654,82
n2655,77
n2656,49
n2657,82
n2658,99
n2659,74
n2660,109
n2661,43
n2662,56
n2663,44
n2664,28
n2665,50
n2666,109
n2667,3
n2668,62
n2669,3
n2670,3
n2671,27
n2672,62
n2673,56
n2674,128
n2675,75
n2676,103
n2677,103
n2678,25
n2679,103
n2680,103
n2681,121
n2682,33
n2683,34
n2684,72
n2685,57
n2686,84
n2687,69
n2688,65
n2689,87
n2690,128
n2691,34
n2692,21
n2693,39
n2694,41
n2695,74
n2696,15
n2697,48
n2698,5
n2699,50
n2700,7
n2701,7
n2702,30
n2703,40
n2704,11
n2705,10
n2706,11
n2707,34
n2708,42
n2709,37
n271,60
n2710,17
n2711,42
n2712,43
n2713,3
n2714,7
n2718,5
n2719,7
n272,128
n2720,7
n2721,2
n2722,7
n2723,9
n2724,2
n2728,2
n2729,2
n273,86
n2730,62
n2731,41
n2732,71
n2733,4
n2734,4
n2735,4
n2736,4
n2737,4
n2738,4
n2739,6
n274,106
n2740,12
n2741,12
n2742,12
n2743,5
n2744,1
n2745,3
n2746,3
n2747,9
n2748,60
n2749,37
n275,128
n2750,60
n2751,16
n2752,18
n2753,11
n2754,12
n2755,18
n2756,17
n2757,11
n2758,23
n2759,29
n276,117
n2760,38
n2761,39
n2762,2
n2763,2
n2764,4
n2765,4
n2766,11
n2767,20
n2768,37
n2769,88
n277,65
n2770,95
n2771,90
n2772,41
n2773,95
n2774,48
n2775,59
n2776,124
n2777,8
n2778,8
n2779,14
n278,108
n2780,58
n2781,68
n2782,93
n2783,107
n2784,76
n2785,84
n2786,107
n2787,67
n2788,105
n2789,107
n279,128
n2790,94
n2791,57
n2792,59
n2793,12
n2794,93
n2795,19
n2796,58
n2797,49
n2798,62
n2799,60
n280,52
n2800,41
n2801,66
n2802,34
n2803,6
n2804,31
n2805,24
n2806,35
n2807,31
n2808,63
n281,36
n2810,24
n2813,8
n2814,32
n2815,47
n2816,12
n2817,127
n2818,8
n2819,15
n282,59
n2820,10
n2821,13
n2822,15
n2823,47
n2824,1
n2828,1
n2829,22
n283,116
n2830,25
n2831,8
n2832,8
n2833,7
n2834,8
n2835,3
n2836,8
n2837,10
n2838,10
n2839,31
n284,76
n2840,4
n2841,11
n2842,11
n2844,2
n2845,2
n2846,2
n2847,2
n2848,8
n2849,10
n285,99
n2850,5
n2851,4
n2852,6
n2853,5
n2854,6
n2855,6
n2856,10
n286,112
n2861,1
n2862,4
n2863,4
n2864,4
n2865,3
n2866,1
n2867,4
n2868,4
n2869,4
n287,120
n2870,4
n2871,5
n2872,5
n2873,1
n2874,1
n2875,1
n2876,1
n2877,5
n2878,5
n2879,4
n288,69
n2880,5
n2881,5
n2882,5
n2883,5
n2884,5
n289,53
n290,94
n291,128
n292,83
n2929,5
n293,82
n2930,5
n2932,5
n2933,9
n2934,9
n2935,9
n2936,4
n2937,9
n2938,14
n2939,15
n294,103
n2940,8
n2941,6
n2942,12
n2943,19
n2944,20
n2945,31
n2946,31
n2947,31
n2948,39
n2949,40
n295,30
n2955,7
n2956,12
n2957,12
n2958,8
n2959,12
n296,125
n2960,29
n2961,11
n2962,20
n2963,26
n2964,51
n2965,72
n2966,89
n2967,60
n2968,82
n2969,52
n2970,89
n2971,53
n2972,51
n2973,51
n2974,83
n2975,91
n2976,43
n2977,91
n2978,52
n2979,87
n298,11
n2980,81
n2981,8
n2982,92
n2983,94
n2984,118
n2985,36
n2986,125
n2987,53
n2988,59
n2989,87
n2990,12
n2991,10
n2992,5
n2993,12
n2994,32
n2995,62
n2996,46
n2997,68
n2998,51
n2999,52
n3000,68
n3001,122
n3002,59
n3003,59
n3004,59
n3005,90
n3006,40
n3007,32
n3008,40
n3009,107
n3010,24
n3011,39
n3012,41
n3013,20
n3014,13
n3015,20
n3016,3
n3017,3
n3018,1
n3019,3
n302,1
n3020,4
n3021,60
n3022,84
n3023,13
n3024,21
n3025,21
n3026,10
n3027,21
n3028,43
n3029,6
n3030,12
n3031,12
n3032,21
n3033,17
n3034,21
n3035,6
n3039,10
n3040,21
n3041,69
n3042,112
n3043,23
n3044,27
n3045,22
n3046,25
n3047,27
n3048,27
n3063,1
n3071,1
n3073,1
n3074,1
n3075,1
n3076,1
n3077,1
n3078,1
n313,74
n315,127
n3193,1
n3194,1
n3198,1
n3199,1
n3200,15
n3201,15
n3202,23
n3203,28
n3204,38
n3205,49
n3206,13
n3207,89
n3208,17
n3209,114
n3210,76
n3211,98
n3212,114
n3213,94
n3214,81
n3215,114
n3216,127
n3217,11
n3229,115
n3255,4
n3256,126
n3257,115
n3258,128
n326,128
n3269,128
n3270,128
n3271,128
n3272,128
n3273,2
n3274,96
n3275,122
n3276,125
n3277,126
n3278,1
n3279,115
n3280,115
n3281,29
n3283,1
n3284,10
n3285,4
n3286,42
n3287,91
n3288,93
n3289,107
n3290,108
n3291,127
n3292,124
n3293,117
n3294,117
n3295,128
n3296,128
n3297,105
n3298,86
n3299,105
n3300,128
n3301,63
n3302,96
n3303,5
n3304,12
n3305,5
n3306,11
n3307,12
n3308,100
n3317,28
n3318,76
n3331,49
n3332,69
n335,104
n336,128
n342,120
n343,9
n345,128
n351,47
n3539,118
n3540,34
n3541,34
n3542,121
n3543,33
n3544,112
n3545,12
n3549,15
n3550,87
n3551,112
n3552,108
n3553,62
n3554,112
n3555,122
n3556,127
n3557,6
n356,1
n3561,11
n3562,67
n3563,72
n3564,68
n3565,43
n3566,72
n3567,15
n3568,3
n3569,2
n357,2
n3570,3
n3571,3
n3572,8
n3573,10
n3574,15
n3575,90
n3576,103
n3577,88
n3580,88
n3581,94
n3582,88
n3583,84
n3584,51
n3585,88
n3586,105
n3587,73
n3588,91
n3589,126
n3590,119
n3591,83
n3592,127
n3593,32
n3594,3
n3595,5
n3596,5
n3597,57
n3598,109
n3599,72
n360,128
n3600,125
n3601,92
n3602,105
n3603,125
n3604,106
n3605,91
n3606,123
n3607,120
n3608,80
n3609,121
n361,4
n3610,114
n3611,74
n3612,111
n3613,104
n3614,77
n3615,118
n3624,128
n3625,128
n3626,128
n3627,125
n3628,128
n3629,16
n3633,58
n3634,77
n3635,128
n3636,124
n3637,41
n3638,124
n3639,128
n3640,38
n3641,115
n3642,86
n3643,115
n3644,76
n3645,99
n3646,115
n3647,99
n3648,79
n3649,79
n3650,98
n3653,60
n367,100
n368,3
n3689,2
n3690,120
n3692,118
n3693,118
n3715,1
n3718,2
n3719,118
n3720,120
n3721,2
n3722,128
n3723,128
n3725,128
n3726,128
n3727,127
n3746,2
n3747,125
n3748,123
n3749,125
n3750,125
n3751,4
n3755,24
n3756,123
n3757,113
n3758,73
n3759,113
n3760,124
n3761,69
n3762,101
n3763,95
n3764,128
n3765,114
n3766,118
n3767,56
n3768,128
n3769,128
n3770,2
n3771,4
n3772,2
n3773,4
n3774,7
n3775,71
n3776,101
n3777,97
n3778,100
n3779,35
n3780,101
n3781,77
n3782,107
n3783,77
n3785,3
n3786,3
n3787,3
n3788,8
n3789,101
n3790,104
n3791,109
n3792,73
n3793,105
n3794,109
n3795,109
n3796,40
n3797,61
n3798,29
n3799,2
n3800,4
n3801,4
n3802,44
n3803,27
n3804,38
n3805,59
n3806,43
n3807,50
n3808,59
n3809,113
n3810,110
n3811,110
n3812,110
n3813,91
n3814,107
n3815,55
n3816,107
n3817,109
n3818,78
n3819,63
n3820,90
n3821,99
n3822,59
n3823,90
n3824,75
n3825,11
n3829,27
n3830,35
n3831,41
n3832,57
n3833,48
n3834,41
n3835,57
n3836,128
n3837,128
n3838,128
n3839,128
n3840,106
n3841,128
n3842,81
n3843,128
n3844,128
n3845,113
n3846,78
n3847,128
n3848,128
n3849,95
n3850,107
n3851,128
n3860,1
n3861,128
n3862,128
n3863,127
n3864,128
n3865,128
n3866,126
n3867,126
n3868,126
n3869,128
n3870,128
n3871,128
n3872,126
n3873,58
n3875,128
n3876,128
n3892,6
n3893,128
n3894,122
n3895,128
n3896,128
n3897,6
n3901,12
n3902,112
n3903,7
n3904,112
n3905,112
n3906,110
n3907,44
n3908,112
n3909,128
n3910,128
n3911,123
n3912,121
n3913,47
n3914,128
n3915,128
n3916,2
n3917,3
n3918,3
n3919,3
n392,1
n3920,5
n3921,76
n3922,104
n3923,99
n3924,104
n3925,37
n3926,104
n3927,108
n3928,5
n3929,59
n393,88
n3930,93
n3931,7
n3932,2
n3933,7
n3934,7
n3935,9
n3936,64
n3937,84
n3938,70
n3939,47
n394,119
n3940,66
n3941,70
n3942,93
n3943,75
n3944,57
n3945,94
n3946,6
n3947,9
n3948,6
n3949,9
n3950,32
n3951,32
n3952,40
n3953,52
n3954,41
n3955,38
n3956,52
n3957,108
n3958,80
n3959,41
n3960,97
n3961,112
n3962,39
n3963,78
n3964,95
n3965,94
n3966,59
n3967,65
n3968,78
n3969,83
n3970,58
n3971,67
n3972,67
n3973,5
n3974,10
n3975,10
n3976,10
n3977,58
n3978,25
n3979,52
n3980,73
n3981,42
n3982,67
n3983,73
n3984,127
n3985,128
n3986,128
n3987,128
n3988,94
n3989,128
n3990,96
n3991,128
n3992,128
n3993,120
n3994,64
n3995,128
n3996,128
n3997,92
n3998,118
n3999,128
n4014,1
n4015,128
n4016,128
n4017,64
n4018,128
n4019,128
n4020,64
n4021,128
n4022,128
n4023,87
n4024,128
n4025,94
n4026,97
n4027,128
n4028,128
n4029,111
n4030,90
n4032,128
n4047,1
n4048,46
n4049,121
n4050,17
n4051,29
n4052,33
n4053,2
n4054,90
n4055,48
n4056,48
n4057,68
n4058,121
n4059,117
n4060,105
n4061,45
n4062,121
n4063,119
n4064,1
n4068,3
n4069,86
n4070,104
n4071,102
n4072,103
n4073,29
n4074,104
n4075,105
n4076,42
n4077,71
n4078,91
n4079,7
n4083,9
n4084,65
n4085,68
n4086,57
n4087,46
n4088,44
n4089,57
n4090,96
n4091,63
n4092,39
n4093,79
n4094,10
n4095,3
n4096,5
n4097,5
n4098,24
n4099,22
n4100,29
n4101,39
n4102,29
n4103,32
n4104,39
n4105,86
n4106,90
n4107,25
n4108,101
n4109,114
n4110,27
n4111,83
n4112,89
n4113,108
n4114,51
n4115,42
n4116,62
n4117,76
n4118,38
n4119,90
n4120,46
n4121,5
n4125,20
n4126,39
n4127,47
n4128,54
n4129,44
n4130,39
n4131,54
n4132,105
n4133,111
n4134,111
n4135,111
n4136,68
n4137,119
n4138,83
n4139,119
n4140,110
n4141,109
n4142,53
n4143,122
n4144,111
n4145,84
n4146,120
n4147,126
n4148,17
n4149,29
n4150,111
n4151,128
n4152,126
n4153,64
n4154,128
n4155,105
n4156,128
n4157,128
n4158,65
n4159,128
n4160,119
n4161,62
n4174,1
n4175,62
n4176,23
n4177,29
n4178,87
n4179,104
n4180,73
n4181,104
n4182,63
n4183,72
n4184,78
n4185,104
n4186,1
n4190,5
n4191,79
n4192,79
n4193,75
n4194,78
n4195,43
n4196,79
n4197,79
n4198,50
n4199,95
n4200,119
n4201,2
n4205,6
n4206,60
n4207,64
n4208,60
n4209,44
n4210,56
n4211,60
n4212,122
n4213,98
n4214,63
n4215,117
n4216,40
n4217,34
n4218,20
n4219,42
n4220,76
n4221,79
n4222,99
n4223,116
n4224,99
n4225,85
n4226,116
n4227,97
n4228,92
n4229,102
n4230,119
n4231,38
n4232,45
n4233,81
n4234,100
n4235,43
n4236,120
n4237,119
n4238,47
n4239,121
n4240,118
n4241,8
n4242,21
n4243,21
n4244,21
n4245,89
n4246,36
n4247,80
n4248,111
n4249,71
n4250,103
n4251,111
n4252,106
n4253,91
n4254,107
n4255,110
n4256,79
n4257,95
n4258,118
n4259,31
n4260,32
n4261,88
n4263,2
n4264,79
n4265,57
n4267,45
n4268,126
n4269,12
n4270,12
n4271,23
n4272,128
n4273,128
n4274,128
n4275,128
n4276,65
n4277,128
n4278,128
n4279,26
n4281,128
n4290,9
n4291,128
n4292,128
n4293,128
n4294,128
n4295,128
n4297,1
n4298,1
n4299,1
n4300,13
n4301,107
n4302,124
n4303,111
n4304,124
n4305,60
n4306,124
n4307,101
n4308,102
n4309,90
n4310,73
n4311,88
n4312,121
n4313,111
n4314,80
n4315,80
n4316,121
n4317,8
n4318,100
n4319,121
n4320,112
n4321,51
n4322,118
n4323,7
n4324,3
n4325,4
n4326,4
n4327,11
n4328,43
n4329,50
n4330,47
n4331,33
n4332,50
n4333,106
n4334,108
n4335,50
n4336,128
n4337,114
n4338,66
n4339,128
n4344,10
n4345,128
n4346,128
n4347,119
n4348,51
n4349,127
n4350,128
n4351,116
n4352,82
n4353,128
n4354,128
n4355,111
n4356,128
n4357,8
n4361,15
n4362,128
n4363,128
n4364,125
n4365,76
n4366,128
n4367,120
n4368,91
n4369,128
n4370,115
n4371,84
n4372,128
n4373,87
n4374,128
n4375,128
n4376,124
n4377,97
n4378,128
n4379,128
n4380,95
n4381,128
n4382,128
n4383,128
n4384,128
n4385,65
n4386,128
n4387,117
n4388,71
n4390,128
n4404,128
n4405,128
n4406,128
n4407,82
n4408,128
n4413,1
n4414,41
n4415,41
n4416,40
n4417,41
n4418,19
n4419,41
n4420,75
n4421,93
n4422,108
n4423,122
n4424,86
n4425,63
n4426,78
n4427,110
n4428,118
n4429,54
n4430,74
n4431,100
n4432,7
n4434,2
n4435,2
n4436,16
n4437,9
n4438,17
n4439,22
n444,127
n4440,9
n4441,17
n4442,22
n4443,103
n4444,86
n4445,45
n4446,34
n4447,1
n445,128
n4451,5
n4452,61
n4453,78
n4454,76
n4455,41
n4456,78
n4457,82
n4458,71
n4459,93
n4460,94
n4461,106
n4462,92
n4463,39
n4464,60
n4465,101
n4466,7
n4467,40
n4468,46
n4469,112
n4470,128
n4471,58
n4472,58
n4473,13
n4474,26
n4475,26
n4476,24
n4477,115
n4478,112
n4479,68
n4480,115
n4481,128
n4482,82
n4483,112
n4484,128
n4485,123
n4486,99
n4487,128
n4488,128
n4489,101
n4490,128
n4491,128
n4492,83
n4493,128
n4494,128
n4495,83
n4496,128
n4497,128
n4498,128
n4499,128
n4500,65
n4501,128
n4502,107
n4503,89
n4505,128
n4523,128
n4524,128
n4525,128
n4526,128
n4527,128
n4528,117
n4529,128
n4530,121
n4531,68
n4532,128
n4533,128
n4534,94
n4535,128
n4540,4
n4541,58
n4542,58
n4543,54
n4544,58
n4545,22
n4546,58
n4547,94
n4548,122
n4549,104
n4550,45
n4551,65
n4552,95
n4553,118
n4554,105
n4555,60
n4556,112
n4557,113
n4558,19
n4559,15
n4560,8
n4561,19
n4562,28
n4563,36
n4564,45
n4565,47
n4566,44
n4567,33
n4568,47
n4569,93
n4570,107
n4571,49
n4572,57
n4577,5
n4578,88
n4579,88
n4580,88
n4581,50
n4582,88
n4583,121
n4584,42
n4585,83
n4586,96
n4587,96
n4588,101
n4589,63
n4590,72
n4591,122
n4592,14
n4593,86
n4594,128
n4595,118
n4596,98
n4597,128
n4598,119
n4599,79
n4600,128
n4601,128
n4602,80
n4603,128
n4604,128
n4605,84
n4606,128
n4607,128
n4608,84
n4609,128
n4610,128
n4611,128
n4612,128
n4613,65
n4614,128
n4615,114
n4616,89
n4618,128
n4619,128
n4620,79
n4621,5
n4622,4
n4623,4
n4624,4
n4625,36
n4626,73
n4627,55
n4628,83
n4629,62
n4630,60
n4631,83
n4632,126
n4633,19
n4634,26
n4635,106
n4636,111
n4637,12
n4638,1
n4639,1
n4640,1
n4641,13
n4642,67
n4643,82
n4644,70
n4645,81
n4646,44
n4647,82
n4648,83
n4649,110
n4650,41
n4651,60
n4652,73
n4653,47
n4654,58
n4655,101
n4656,79
n4657,52
n4658,114
n4659,105
n4660,54
n4661,106
n4662,6
